Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1555221057	2019-04-14 00:12:14	136.093587963	3.07148935583e-09	9.3419486905e-11	1.57551564643	3.15362342183e+19	42.0	52.0	40.0	48.0	48.0	23.84	5.49	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.7197265625	0.0	299.93591113	21.7889339885	0.0	62.0	5.5859375	0.0255703125	3.1429296875	39.4815283006	39.154845256	24.375	24.3636777737	24.3665463014	37.386328125	30.4544206061	
1555221957	2019-04-14 00:27:14	136.103993056	3.04998371618e-09	9.3419486905e-11	1.5978164609	3.15362342183e+19	42.0	52.0	40.0	48.0	48.0	23.84	5.5	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.6977539062	0.0	300.082399976	21.8117496261	0.0	58.0	-0.625	0.02560546875	3.1432421875	39.4815283006	39.154845256	24.498046875	24.3636777737	24.3677490189	37.3953125	30.4513687551	
1555222857	2019-04-14 00:42:14	136.114421296	3.07148935583e-09	9.59137861048e-11	1.60908496264	3.15362342183e+19	42.0	52.0	40.0	47.0	48.0	23.84	5.49	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.7087402344	0.0	299.93591113	21.8117496261	0.0	60.0	-0.6640625	0.0252421875	3.1433984375	39.4815283006	39.154845256	24.3759765625	24.3636777737	24.3694400912	37.393359375	30.4544206061	
1555223757	2019-04-14 00:57:14	136.124837963	3.04998371618e-09	9.50750397537e-11	1.58662687305	3.15362342183e+19	42.0	52.0	40.0	47.0	48.0	23.84	5.49	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.6977539062	0.0	300.009155553	21.7889339885	0.0	65.0	-0.6640625	0.025421875	3.143515625	39.4815283006	39.154845256	24.3798828125	24.3636777737	24.3710083716	37.3900390625	30.4513687551	
1555224657	2019-04-14 01:12:14	136.13525463	3.07148935583e-09	9.42436280672e-11	1.5978164609	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.49	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.6867675781	0.0	300.009155553	21.7889339885	0.0	69.0	-0.8203125	0.02545703125	3.143046875	39.4815283006	39.154845256	24.3515625	24.3636777737	24.3714309394	37.39921875	30.4452650533	
1555225557	2019-04-14 01:27:14	136.145671296	3.07148935583e-09	9.3419486905e-11	1.60908496264	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.48	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.6867675781	0.0	299.93591113	21.7889339885	0.0	69.0	-0.72265625	0.0256015625	3.1430078125	39.4815283006	39.154845256	24.3779296875	24.3636777737	24.3724927011	37.39765625	30.4483169042	
1555226457	2019-04-14 01:42:14	136.156087963	3.07148935583e-09	9.59137861048e-11	1.5978164609	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.47	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.6867675781	0.0	300.082399976	21.7661183508	1.0	69.0	-0.625	0.0253203125	3.143046875	39.4815283006	39.154845256	24.3740234375	24.3636777737	24.3735311879	37.390234375	30.4330576495	
1555227357	2019-04-14 01:57:13	136.16650463	3.07148935583e-09	9.42436280672e-11	1.58662687305	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.48	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.6977539062	0.0	300.009155553	21.8117496261	0.0	60.0	0.29296875	0.02558203125	3.143515625	39.4815283006	39.154845256	24.384765625	24.3636777737	24.374561243	37.3875	30.4391613514	
1555228257	2019-04-14 02:12:14	136.176909722	3.04998371618e-09	9.3419486905e-11	1.58662687305	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.48	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.6977539062	0.0	300.009155553	21.7889339885	0.0	64.0	-0.56640625	0.02553515625	3.1432421875	39.4815283006	39.154845256	24.376953125	24.3636777737	24.3746176695	37.378515625	30.4422132023	
1555229157	2019-04-14 02:27:14	136.187326389	3.07148935583e-09	9.50750397537e-11	1.58662687305	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.48	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.7197265625	0.0	300.009155553	21.8117496261	0.0	61.0	7.91015625	0.02566796875	3.143359375	39.4815283006	39.154845256	24.3779296875	24.3636777737	24.3744210372	37.390625	30.4422132023	
