Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1557812984	2019-05-14 00:11:11	14.4659953704	3.04998371618e-09	1.10385832899e-10	1.65495929808	3.15362342183e+19	42.0	51.0	40.0	48.0	48.0	23.9	5.23	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.1591796875	0.0	320.22461623	22.2452467421	0.0	68.0	-0.76171875	0.0253828125	3.1418359375	39.4972753709	39.1498880569	24.9267578125	24.9941733956	25.1511850569	37.1833984375	30.9518723106	
1557813884	2019-05-14 00:26:12	14.476400463	3.07148935583e-09	1.10385832899e-10	1.65495929808	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.23	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.1372070312	0.0	320.004882962	22.1996154668	0.0	73.0	-0.546875	0.0256953125	3.142109375	39.4972753709	39.1498880569	24.923828125	24.9597708683	25.1230434465	37.1828125	30.9427167577	
1557814784	2019-05-14 00:41:11	14.4868287037	3.04998371618e-09	1.10385832899e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.25	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.115234375	0.0	319.931638539	22.2224311045	0.0	80.0	-0.64453125	0.02556640625	3.1414453125	39.4972753709	39.1498880569	24.9130859375	24.9597708683	25.0951781423	37.1931640625	30.9183019501	
1557815684	2019-05-14 00:56:11	14.4972337963	3.07148935583e-09	1.11359650158e-10	1.65495929808	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.24	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.115234375	0.0	320.004882962	22.1767998291	0.0	77.0	0.60546875	0.02538671875	3.14203125	39.4972753709	39.1498880569	24.884765625	24.9251192848	25.0683335253	37.205859375	30.9030426954	
1557816584	2019-05-14 01:11:11	14.507650463	3.04998371618e-09	1.09420531473e-10	1.65495929808	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.24	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0712890625	0.0	320.22461623	22.1767998291	0.0	74.0	-0.5859375	0.02564453125	3.14171875	39.4972753709	39.1498880569	24.853515625	24.8912804111	25.0423908668	37.2130859375	30.8908352916	
1557817484	2019-05-14 01:26:11	14.5180671296	3.07148935583e-09	1.08463671409e-10	1.65495929808	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.24	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.1042480469	0.0	320.004882962	22.1767998291	0.0	70.0	9.00390625	0.0254765625	3.1416796875	39.4972753709	39.1498880569	24.857421875	24.8912804111	25.0185824725	37.2162109375	30.8725241859	
1557818384	2019-05-14 01:41:11	14.5284837963	3.04998371618e-09	1.11359650158e-10	1.65495929808	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.22	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.02734375	0.0	320.004882962	22.1539841914	0.0	74.0	-0.76171875	0.02569921875	3.141953125	39.4972753709	39.1498880569	24.82421875	24.8578839398	24.9952828218	37.2130859375	30.8511612293	
1557819284	2019-05-14 01:56:11	14.538900463	3.07148935583e-09	1.09420531473e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.22	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0603027344	0.0	319.931638539	22.1539841914	0.0	74.0	-0.80078125	0.0254140625	3.141796875	39.4972753709	39.1498880569	24.8154296875	24.8578839398	24.972897264	37.22734375	30.8389538255	
1557820184	2019-05-14 02:11:11	14.5493171296	3.04998371618e-09	1.09420531473e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.24	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.02734375	0.0	320.078127384	22.1767998291	0.0	68.0	-0.33203125	0.02533984375	3.141953125	39.4972753709	39.1498880569	24.78125	24.8244252045	24.9516082579	37.2228515625	30.8328501236	
1557821084	2019-05-14 02:26:11	14.5597337963	3.07148935583e-09	1.10385832899e-10	1.66663079614	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.23	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.02734375	0.0	320.078127384	22.1539841914	0.0	71.0	-0.8984375	0.02572265625	3.1418359375	39.4972753709	39.1498880569	24.7861328125	24.8244252045	24.931092705	37.2271484375	30.8175908689	
