Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1544424291	2018-12-10 00:10:02	11.1401041667	3.07148935583e-09	1.25930556945e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.3	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9174804688	0.0	319.858394116	21.9714590899	0.0	70.0	0.3125	0.0254921875	3.14359375	39.4891119187	39.1682977859	24.556640625	24.5390723312	24.5414242026	37.4775390625	30.5063020722	
1544425191	2018-12-10 00:25:02	11.1505208333	3.04998371618e-09	1.22655652469e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.3	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8955078125	0.0	319.858394116	22.0170903653	0.0	58.0	20.6640625	0.02530078125	3.1433203125	39.4891119187	39.1682977859	24.5732421875	24.5390723312	24.5439138933	37.47421875	30.5124057741	
1544426091	2018-12-10 00:40:02	11.1609375	3.04998371618e-09	1.23737713347e-10	1.65495929808	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.29	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8955078125	0.0	320.004882962	22.039906003	0.0	53.0	0.44921875	0.02547265625	3.1433984375	39.4891119187	39.1682977859	24.5771484375	24.5621067534	24.5473684366	37.48359375	30.5246131779	
1544426991	2018-12-10 00:55:02	11.1713541667	3.09314663319e-09	1.22655652469e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.3	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9064941406	0.0	320.004882962	21.9714590899	0.0	56.0	0.44921875	0.0254609375	3.14328125	39.4891119187	39.1682977859	24.5732421875	24.5621067534	24.5514841596	37.474609375	30.5215613269	
1544427891	2018-12-10 01:10:02	11.1817708333	3.09314663319e-09	1.23737713347e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.29	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9724121094	0.0	319.931638539	22.0170903653	0.0	45.0	0.33203125	0.025421875	3.1431640625	39.4891119187	39.1682977859	24.57421875	24.5621067534	24.5558226926	37.465625	30.5215613269	
1544428791	2018-12-10 01:25:02	11.1921759259	3.07148935583e-09	1.22655652469e-10	1.65495929808	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.3	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8955078125	0.0	319.931638539	21.9714590899	0.0	52.0	0.390625	0.0255546875	3.14328125	39.4891119187	39.1682977859	24.5830078125	24.5621067534	24.5587019075	37.473046875	30.5276650288	
1544429691	2018-12-10 01:40:02	11.2025925926	3.04998371618e-09	1.24829320101e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.31	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.939453125	0.0	319.931638539	22.0170903653	0.0	54.0	0.3125	0.02555078125	3.1434765625	39.4891119187	39.1682977859	24.59765625	24.5621067534	24.5605796858	37.4830078125	30.5307168798	
1544430591	2018-12-10 01:55:02	11.2130208333	3.07148935583e-09	1.23737713347e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.29	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9174804688	0.0	319.931638539	21.9942747276	0.0	58.0	0.41015625	0.02557421875	3.14328125	39.4891119187	39.1682977859	24.587890625	24.5621067534	24.5638790788	37.4716796875	30.5368205817	
1544431491	2018-12-10 02:10:03	11.2234259259	3.04998371618e-09	1.22655652469e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.3	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9284667969	0.0	320.004882962	22.0170903653	0.0	54.0	1.2890625	0.02527734375	3.1432421875	39.4891119187	39.1682977859	24.5888671875	24.5621067534	24.5654729284	37.4728515625	30.5398724326	
1544432391	2018-12-10 02:25:02	11.2338425926	3.07148935583e-09	1.23737713347e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.3	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9064941406	0.0	320.151371807	22.0170903653	0.0	74.0	0.09765625	0.0255625	3.143359375	39.4891119187	39.1682977859	24.58984375	24.5860292576	24.5675871174	37.461328125	30.5368205817	
