Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1539840932	2018-10-18 00:01:49	33.5099537037	3.04998371618e-09	1.24829320101e-10	1.67838460672	3.15362342183e+19	42.0	52.0	40.0	48.0	48.0	23.84	5.61	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8515625	0.0	274.959562975	22.039906003	0.0	77.0	-0.7421875	0.0256640625	3.1433203125	39.3823232834	39.0660925093	24.6806640625	24.6947390153	24.7818085134	37.380078125	30.6222724082	
1539841832	2018-10-18 00:16:49	33.5203703704	3.07148935583e-09	1.24829320101e-10	1.67838460672	3.15362342183e+19	42.0	52.0	40.0	48.0	48.0	23.84	5.61	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8845214844	0.0	275.032807398	22.0627216407	0.0	67.0	-0.625	0.02558984375	3.1433203125	39.3823232834	39.0660925093	24.66796875	24.6947390153	24.7671177026	37.3796875	30.5978576006	
1539842732	2018-10-18 00:31:49	33.5307986111	3.07148935583e-09	1.24829320101e-10	1.66663079614	3.15362342183e+19	42.0	52.0	40.0	48.0	48.0	23.84	5.6	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8515625	0.0	275.032807398	22.039906003	0.0	75.0	-0.5859375	0.025703125	3.1429296875	39.3823232834	39.0660925093	24.6572265625	24.6947390153	24.754035461	37.3830078125	30.5978576006	
1539843632	2018-10-18 00:46:49	33.5412152778	3.04998371618e-09	1.25930556945e-10	1.65495929808	3.15362342183e+19	42.0	52.0	40.0	48.0	48.0	23.84	5.61	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8625488281	0.0	274.813074129	22.0627216407	0.0	69.0	-0.078125	0.02562109375	3.1432421875	39.3823232834	39.0660925093	24.6572265625	24.6947390153	24.7414067073	37.3921875	30.5978576006	
1539844532	2018-10-18 01:01:49	33.5516203704	3.07148935583e-09	1.25930556945e-10	1.66663079614	3.15362342183e+19	42.0	52.0	40.0	48.0	48.0	23.84	5.6	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8955078125	0.0	274.959562975	22.039906003	0.0	74.0	-0.546875	0.0256484375	3.1428125	39.3823232834	39.0660925093	24.6552734375	24.6681358798	24.7312039211	37.3791015625	30.5978576006	
1539845432	2018-10-18 01:16:49	33.562037037	3.09314663319e-09	1.24829320101e-10	1.65495929808	3.15362342183e+19	42.0	52.0	40.0	48.0	48.0	23.84	5.6	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8735351562	0.0	274.959562975	22.0627216407	0.0	71.0	4.5703125	0.02533984375	3.143046875	39.3823232834	39.0660925093	24.6513671875	24.6681358798	24.7210696311	37.3744140625	30.5887020478	
1539846332	2018-10-18 01:31:49	33.5724652778	3.07148935583e-09	1.25930556945e-10	1.67838460672	3.15362342183e+19	42.0	52.0	40.0	48.0	48.0	23.84	5.6	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8295898438	0.0	275.032807398	22.039906003	0.0	77.0	-0.703125	0.0256875	3.14296875	39.3823232834	39.0660925093	24.640625	24.6681358798	24.7124706466	37.3921875	30.5856501968	
1539847232	2018-10-18 01:46:49	33.5828703704	3.04998371618e-09	1.27041508835e-10	1.66663079614	3.15362342183e+19	42.0	52.0	40.0	48.0	48.0	23.84	5.6	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8515625	0.0	275.10605182	22.039906003	0.0	80.0	-0.78125	0.02533203125	3.14296875	39.3823232834	39.0660925093	24.640625	24.6681358798	24.7019766066	37.3908203125	30.5856501968	
1539848132	2018-10-18 02:01:49	33.593287037	3.07148935583e-09	1.22655652469e-10	1.65495929808	3.15362342183e+19	42.0	52.0	40.0	48.0	48.0	23.84	5.61	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8295898438	0.0	274.886318552	22.039906003	0.0	67.0	-0.7421875	0.02559375	3.143203125	39.3823232834	39.0660925093	24.6376953125	24.6418997745	24.6933136099	37.391796875	30.5856501968	
1539849032	2018-10-18 02:16:49	33.6037037037	3.07148935583e-09	1.24829320101e-10	1.66663079614	3.15362342183e+19	42.0	52.0	40.0	48.0	48.0	23.84	5.61	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8405761719	0.0	275.10605182	22.0170903653	0.0	62.0	-0.6640625	0.0252109375	3.1434765625	39.3823232834	39.0660925093	24.6279296875	24.6418997745	24.6855423079	37.4005859375	30.5673390912	
