1506969602	2017-10-02 13:00:17	37.8844791667	3.11495661746e-09	1.42408001014e-10	1.40795688711	3.15362342183e+19	43.0	50.0	40.0	47.0	49.0	23.9	4.05	31.0	32.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.8071289062	0.0	350.035096286	28.040418714	3209.0	2737.0	1530.60546875	0.2362265625	3.24546875	39.4955320542	39.1445131484	26.4091796875	26.3267453597	26.1134292326	37.034765625	32.6853236488	
1506970502	2017-10-02 13:15:17	37.8948842593	3.09314663319e-09	1.44931713994e-10	1.41788641595	3.15362342183e+19	43.0	50.0	40.0	47.0	48.0	23.9	4.01	32.0	32.0	32.0	32.0	32.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.9829101562	0.0	354.136783959	26.4433240761	3205.0	3265.0	579.98046875	0.100046875	3.241328125	39.4955320542	39.1445131484	26.4619140625	26.3653163014	26.1527038578	36.94609375	32.8989532151	
1506971402	2017-10-02 13:30:17	37.9053125	3.07148935583e-09	1.39928233744e-10	1.41788641595	3.15362342183e+19	43.0	50.0	40.0	47.0	48.0	23.9	3.97	32.0	32.0	32.0	32.0	32.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0817871094	0.0	349.815363018	25.8729331339	3205.0	3278.0	580.0	0.10240234375	3.242890625	39.4955320542	39.1445131484	26.5693359375	26.4045393771	26.1981126734	36.8669921875	33.021027253	
1506972302	2017-10-02 13:45:17	37.9157291667	3.09314663319e-09	1.42408001014e-10	1.41788641595	3.15362342183e+19	43.0	50.0	41.0	47.0	48.0	23.9	3.99	32.0	32.0	32.0	32.0	32.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0927734375	0.0	349.815363018	26.5802179022	0.0	2742.0	580.56640625	0.099953125	3.2211328125	39.4955320542	39.1445131484	26.666015625	26.4905194788	26.252271009	36.829296875	33.1247901852	
1506973202	2017-10-02 14:00:17	37.9261458333	3.09314663319e-09	1.41162672307e-10	1.43795604965	3.15362342183e+19	43.0	50.0	41.0	47.0	48.0	23.9	4.02	32.0	32.0	32.0	32.0	32.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.1696777344	0.0	349.961851863	26.8540055544	0.0	2742.0	618.49609375	0.10237109375	3.217109375	39.4955320542	39.1445131484	26.7216796875	26.5821393928	26.3115055342	36.833203125	33.1858272042	
1506974102	2017-10-02 14:15:17	37.9365625	3.11495661746e-09	1.41162672307e-10	1.44809714572	3.15362342183e+19	43.0	50.0	41.0	47.0	49.0	23.9	4.03	32.0	32.0	32.0	32.0	32.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.224609375	0.0	350.108340709	26.8996368297	3209.0	2742.0	579.74609375	0.09971875	3.2180859375	39.4955320542	39.1445131484	26.791015625	26.6740837353	26.3695685355	36.8291015625	33.256019776	
1506975002	2017-10-02 14:30:17	37.9469675926	3.09314663319e-09	1.42408001014e-10	1.44809714572	3.15362342183e+19	43.0	50.0	41.0	47.0	49.0	23.9	4.02	32.0	32.0	32.0	32.0	32.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.2575683594	0.0	349.88860744	27.0137150182	3209.0	2742.0	580.3125	0.0998125	3.21734375	39.4955320542	39.1445131484	26.8232421875	26.7183829698	26.4232093127	36.8099609375	33.3109530931	
1506975902	2017-10-02 14:45:17	37.9573958333	3.07148935583e-09	1.43664315936e-10	1.45830976125	3.15362342183e+19	43.0	51.0	42.0	47.0	49.0	23.9	4.04	32.0	32.0	32.0	32.0	32.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.3125	0.0	350.108340709	27.0137150182	0.0	2742.0	579.84375	0.10984765625	3.2171875	39.4955320542	39.1445131484	26.84765625	26.7607978974	26.4762711188	36.8013671875	33.3811456648	
1506976802	2017-10-02 15:00:17	37.9678009259	3.11495661746e-09	1.42408001014e-10	1.42788597217	3.15362342183e+19	43.0	51.0	41.0	47.0	49.0	23.9	4.04	32.0	32.0	32.0	32.0	32.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.2575683594	0.0	349.961851863	27.0365306558	2463.0	2742.0	579.86328125	0.09971875	3.217734375	39.4955320542	39.1445131484	26.9091796875	26.8016627779	26.5273105882	36.7919921875	33.4238715781	
1506977702	2017-10-02 15:15:17	37.9782291667	3.09314663319e-09	1.42408001014e-10	1.45830976125	3.15362342183e+19	43.0	51.0	41.0	47.0	49.0	23.9	4.08	32.0	32.0	32.0	32.0	32.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.2355957031	0.0	349.88860744	27.0137150182	3205.0	2742.0	580.859375	0.10008203125	3.216796875	39.4955320542	39.1445131484	26.919921875	26.8407121697	26.5766838027	36.8140625	33.4177678762	
1506978602	2017-10-02 15:30:17	37.9886458333	3.09314663319e-09	1.46210292963e-10	1.44809714572	3.15362342183e+19	43.0	51.0	42.0	47.0	49.0	23.9	4.06	32.0	32.0	32.0	32.0	32.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.2355957031	0.0	349.742118595	26.5574022645	3205.0	3218.0	579.453125	0.09982421875	3.2172265625	39.4955320542	39.1445131484	26.9208984375	26.8787030726	26.6194930581	36.8123046875	33.4238715781	
1506979502	2017-10-02 15:45:17	37.9990509259	3.09314663319e-09	1.41162672307e-10	1.45830976125	3.15362342183e+19	43.0	51.0	42.0	47.0	49.0	23.9	4.04	32.0	32.0	32.0	32.0	32.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.2026367188	0.0	350.108340709	27.3787652211	3209.0	4188.0	579.47265625	0.09959375	3.2171484375	39.4955320542	39.1445131484	26.9853515625	26.9130171193	26.65838308	36.8505859375	33.4849085971	
1506980402	2017-10-02 16:00:17	38.0094791667	3.09314663319e-09	1.42408001014e-10	1.44809714572	3.15362342183e+19	43.0	51.0	42.0	47.0	49.0	23.9	4.02	32.0	32.0	32.0	32.0	32.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.1586914062	0.0	349.961851863	26.4661397137	3205.0	3218.0	579.78515625	0.099703125	3.2171484375	39.4955320542	39.1445131484	26.955078125	26.9130171193	26.6943689472	36.850390625	33.5184789575	
1506981302	2017-10-02 16:15:17	38.0198842593	3.09314663319e-09	1.43664315936e-10	1.45830976125	3.15362342183e+19	43.0	51.0	42.0	47.0	49.0	23.9	4.09	32.0	32.0	32.0	32.0	32.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.1586914062	0.0	350.035096286	27.2190557573	3208.0	4212.0	579.78515625	0.099515625	3.217265625	39.4955320542	39.1445131484	26.98828125	26.9130171193	26.7296007065	36.8412109375	33.5612048708	
1506982202	2017-10-02 16:30:17	38.0303009259	3.09314663319e-09	1.42408001014e-10	1.43795604965	3.15362342183e+19	43.0	51.0	41.0	47.0	48.0	23.9	4.03	32.0	32.0	32.0	32.0	32.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.1477050781	0.0	350.035096286	27.1506088443	3209.0	2742.0	581.77734375	0.09966015625	3.2205078125	39.4955320542	39.1445131484	26.986328125	26.945194526	26.7622331213	36.836328125	33.4727011933	
1506983102	2017-10-02 16:45:17	38.0407175926	3.09314663319e-09	1.42408001014e-10	1.44809714572	3.15362342183e+19	44.0	51.0	42.0	47.0	48.0	23.9	4.06	32.0	32.0	32.0	32.0	32.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.9938964844	0.0	350.108340709	26.9452681051	0.0	2742.0	579.82421875	0.0996484375	3.2189453125	39.4955320542	39.1445131484	26.974609375	26.945194526	26.7892591707	36.833984375	33.433027131	
1506984002	2017-10-02 17:00:17	38.0511342593	3.07148935583e-09	1.42408001014e-10	1.43795604965	3.15362342183e+19	43.0	51.0	41.0	47.0	49.0	23.9	4.04	32.0	32.0	32.0	32.0	32.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.9279785156	0.0	349.961851863	26.8768211921	3209.0	2742.0	579.8828125	0.0998046875	3.21734375	39.4955320542	39.1445131484	26.8095703125	26.9777422399	26.8089832612	36.84765625	33.4025086215	
