Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1530510581	2018-07-02 00:14:30	18.0102314815	3.09314663319e-09	1.74288337618e-10	1.67838460672	3.15362342183e+19	44.0	53.0	42.0	49.0	50.0	23.9	5.19	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5874023438	0.0	349.88860744	23.8651570177	0.0	79.0	-0.64453125	0.025421875	3.1370703125	39.4836435502	39.1600256149	26.5537109375	26.502369311	26.5041965929	36.66015625	32.5907162694	
1530511481	2018-07-02 00:29:30	18.0206481481	3.07148935583e-09	1.74288337618e-10	1.67838460672	3.15362342183e+19	44.0	53.0	42.0	49.0	49.0	23.84	5.19	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5764160156	0.0	350.035096286	23.8195257424	0.0	79.0	-0.7421875	0.02541015625	3.1366796875	39.4836435502	39.1600256149	26.4951171875	26.502369311	26.5022978879	36.666015625	32.5876644185	
1530512381	2018-07-02 00:44:30	18.0310648148	3.09314663319e-09	1.72764221919e-10	1.67838460672	3.15362342183e+19	44.0	53.0	42.0	49.0	49.0	23.84	5.18	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5324707031	0.0	350.035096286	23.7967101047	0.0	89.0	-0.44921875	0.02559765625	3.137265625	39.4836435502	39.1600256149	26.4814453125	26.502369311	26.5000201943	36.6662109375	32.5785088656	
1530513281	2018-07-02 00:59:30	18.0414814815	3.09314663319e-09	1.71253434298e-10	1.69022131032	3.15362342183e+19	44.0	53.0	42.0	49.0	49.0	23.84	5.19	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5874023438	0.0	350.035096286	23.8195257424	0.0	86.0	-0.546875	0.02556640625	3.136875	39.4836435502	39.1600256149	26.4375	26.502369311	26.4978181459	36.662890625	32.5754570147	
1530514181	2018-07-02 01:14:30	18.0518981481	3.09314663319e-09	1.72764221919e-10	1.67838460672	3.15362342183e+19	44.0	53.0	42.0	49.0	49.0	23.9	5.19	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5654296875	0.0	349.88860744	23.7967101047	0.0	85.0	0.68359375	0.0256015625	3.136953125	39.4836435502	39.1600256149	26.458984375	26.4826545459	26.4951888232	36.6642578125	32.5754570147	
1530515081	2018-07-02 01:29:30	18.0623148148	3.07148935583e-09	1.74288337618e-10	1.69022131032	3.15362342183e+19	44.0	53.0	42.0	49.0	49.0	23.84	5.2	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5874023438	0.0	350.035096286	23.7967101047	0.0	80.0	-0.60546875	0.02571875	3.13703125	39.4836435502	39.1600256149	26.4794921875	26.4826545459	26.4927252421	36.6626953125	32.5754570147	
1530515981	2018-07-02 01:44:30	18.0727314815	3.09314663319e-09	1.72764221919e-10	1.66663079614	3.15362342183e+19	44.0	53.0	42.0	49.0	49.0	23.9	5.2	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5983886719	0.0	350.035096286	23.7967101047	0.0	78.0	8.8671875	0.02533984375	3.1371484375	39.4836435502	39.1600256149	26.466796875	26.4826545459	26.4905799025	36.6666015625	32.5815607166	
1530516881	2018-07-02 01:59:30	18.0831481481	3.09314663319e-09	1.71253434298e-10	1.66663079614	3.15362342183e+19	44.0	53.0	42.0	49.0	49.0	23.9	5.19	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5874023438	0.0	350.108340709	23.8195257424	0.0	83.0	-0.56640625	0.02569921875	3.136796875	39.4836435502	39.1600256149	26.4619140625	26.4826545459	26.4885389359	36.6736328125	32.5846125675	
1530517781	2018-07-02 02:14:30	18.0935532407	3.07148935583e-09	1.74288337618e-10	1.67838460672	3.15362342183e+19	44.0	53.0	42.0	49.0	50.0	23.9	5.18	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5654296875	0.0	350.035096286	23.8195257424	0.0	92.0	-0.546875	0.0256015625	3.1368359375	39.4836435502	39.1600256149	26.4658203125	26.4826545459	26.486747118	36.6630859375	32.5876644185	
1530518681	2018-07-02 02:29:30	18.1039814815	3.07148935583e-09	1.71253434298e-10	1.69022131032	3.15362342183e+19	44.0	53.0	42.0	49.0	49.0	23.84	5.2	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5874023438	0.0	349.88860744	23.8195257424	0.0	92.0	-0.703125	0.02562890625	3.1370703125	39.4836435502	39.1600256149	26.4736328125	26.4826545459	26.4842137884	36.6626953125	32.5693533128	
