Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1504417202	2017-09-03 00:02:03	8.34511574074	3.11495661746e-09	1.75825898976e-10	1.71414573909	3.15362342183e+19	46.0	55.0	44.0	50.0	51.0	23.9	5.17	33.0	33.0	33.0	33.0	33.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.2133789062	0.0	350.108340709	25.941380047	0.0	90.0	0.15625	0.025609375	3.129140625	39.4955320542	39.1445131484	28.3203125	28.3226359323	28.3354458934	36.3203125	34.6263008515	
1504418102	2017-09-03 00:17:02	8.35552083333	3.09314663319e-09	1.77377024609e-10	1.72623464586	3.15362342183e+19	46.0	55.0	44.0	50.0	51.0	23.84	5.16	33.0	33.0	33.0	33.0	33.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.2463378906	0.0	349.742118595	25.9641956847	0.0	80.0	-0.703125	0.025734375	3.1294921875	39.4955320542	39.1445131484	28.3193359375	28.3226359323	28.3341907218	36.3119140625	34.6354564043	
1504419002	2017-09-03 00:32:03	8.3659375	3.11495661746e-09	1.74288337618e-10	1.71414573909	3.15362342183e+19	46.0	55.0	44.0	50.0	51.0	23.9	5.16	33.0	33.0	33.0	33.0	33.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.2463378906	0.0	349.742118595	25.9870113224	0.0	77.0	7.1875	0.0258203125	3.12921875	39.4955320542	39.1445131484	28.3193359375	28.3226359323	28.3322839173	36.3033203125	34.6476638081	
1504419902	2017-09-03 00:47:03	8.37635416667	3.09314663319e-09	1.74288337618e-10	1.72623464586	3.15362342183e+19	46.0	55.0	44.0	50.0	51.0	23.9	5.17	33.0	33.0	33.0	33.0	33.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.2463378906	0.0	350.035096286	25.9870113224	0.0	76.0	-0.546875	0.0256640625	3.129609375	39.4955320542	39.1445131484	28.3349609375	28.3226359323	28.3324046441	36.304296875	34.650715659	
1504420802	2017-09-03 01:02:03	8.38677083333	3.11495661746e-09	1.74288337618e-10	1.72623464586	3.15362342183e+19	46.0	55.0	45.0	50.0	51.0	23.84	5.17	33.0	33.0	33.0	33.0	33.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.2133789062	0.0	349.961851863	25.941380047	0.0	75.0	-0.7421875	0.0253984375	3.12921875	39.4955320542	39.1445131484	28.3349609375	28.3226359323	28.3338776874	36.3125	34.6415601062	
1504421702	2017-09-03 01:17:03	8.39717592593	3.07148935583e-09	1.74288337618e-10	1.71414573909	3.15362342183e+19	46.0	55.0	44.0	50.0	51.0	23.9	5.16	33.0	33.0	33.0	33.0	33.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.2133789062	0.0	350.181585131	25.9641956847	0.0	87.0	-0.56640625	0.02535546875	3.1295703125	39.4955320542	39.1445131484	28.3271484375	28.3226359323	28.3340189221	36.31171875	34.6324045534	
1504422602	2017-09-03 01:32:02	8.40760416667	3.09314663319e-09	1.75825898976e-10	1.71414573909	3.15362342183e+19	46.0	55.0	44.0	50.0	51.0	23.84	5.16	33.0	33.0	33.0	33.0	33.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.1804199219	0.0	349.88860744	25.941380047	0.0	90.0	-0.56640625	0.02565625	3.129375	39.4955320542	39.1445131484	28.3203125	28.3226359323	28.3326601055	36.316796875	34.6354564043	
1504423502	2017-09-03 01:47:03	8.41800925926	3.07148935583e-09	1.72764221919e-10	1.7384088089	3.15362342183e+19	46.0	55.0	45.0	50.0	51.0	23.84	5.16	33.0	33.0	33.0	33.0	33.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.2243652344	0.0	349.88860744	25.941380047	0.0	77.0	-0.078125	0.0256328125	3.1298046875	39.4955320542	39.1445131484	28.306640625	28.3226359323	28.3312190223	36.32734375	34.6171452986	
1504424402	2017-09-03 02:02:03	8.4284375	3.11495661746e-09	1.75825898976e-10	1.71414573909	3.15362342183e+19	46.0	55.0	44.0	50.0	51.0	23.9	5.16	33.0	33.0	33.0	33.0	33.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.2353515625	0.0	350.181585131	25.9641956847	0.0	79.0	-0.60546875	0.02530078125	3.12984375	39.4955320542	39.1445131484	28.3076171875	28.3226359323	28.328986675	36.3205078125	34.6293527024	
1504425302	2017-09-03 02:17:03	8.43885416667	3.09314663319e-09	1.72764221919e-10	1.72623464586	3.15362342183e+19	46.0	55.0	44.0	50.0	51.0	23.9	5.16	33.0	33.0	33.0	33.0	33.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.2353515625	0.0	350.108340709	25.9641956847	0.0	83.0	4.43359375	0.0256796875	3.129453125	39.4955320542	39.1445131484	28.306640625	28.3226359323	28.3274079777	36.3111328125	34.6324045534	
