Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1544251491	2018-12-08 00:10:03	9.1402662037	3.04998371618e-09	1.29292901332e-10	1.66663079614	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.34	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0712890625	0.0	320.151371807	22.108352916	0.0	60.0	0.234375	0.02539453125	3.14265625	39.4891119187	39.1682977859	24.736328125	24.7583695994	24.7960695791	37.45	30.6527909177	
1544252391	2018-12-08 00:25:03	9.1506712963	3.07148935583e-09	1.27041508835e-10	1.66663079614	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.35	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0163574219	0.0	319.858394116	22.1311685537	0.0	47.0	0.37109375	0.02538671875	3.1431640625	39.4891119187	39.1682977859	24.7314453125	24.7583695994	24.7879865647	37.4337890625	30.6497390667	
1544253291	2018-12-08 00:40:03	9.16108796296	3.07148935583e-09	1.28162261477e-10	1.66663079614	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.35	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0383300781	0.0	320.078127384	22.108352916	0.0	61.0	0.234375	0.0253984375	3.1401953125	39.4891119187	39.1682977859	24.7265625	24.7583695994	24.7801305505	37.4337890625	30.637531663	
1544254191	2018-12-08 00:55:03	9.17150462963	3.07148935583e-09	1.28162261477e-10	1.66663079614	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.34	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0493164062	0.0	320.151371807	22.1539841914	0.0	72.0	3.73046875	0.02521875	3.1429296875	39.4891119187	39.1682977859	24.7255859375	24.734253749	24.7723776975	37.438671875	30.6466872158	
1544255091	2018-12-08 01:10:03	9.1819212963	3.07148935583e-09	1.27041508835e-10	1.67838460672	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.34	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0163574219	0.0	320.078127384	22.0855372784	0.0	55.0	0.21484375	0.0255390625	3.143046875	39.4891119187	39.1682977859	24.716796875	24.734253749	24.7670958856	37.4314453125	30.6436353648	
1544255991	2018-12-08 01:25:03	9.19233796296	3.07148935583e-09	1.28162261477e-10	1.66663079614	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.33	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.02734375	0.0	319.931638539	22.1311685537	0.0	44.0	0.37109375	0.025296875	3.1428515625	39.4891119187	39.1682977859	24.7255859375	24.734253749	24.7615818807	37.4357421875	30.6405835139	
1544256891	2018-12-08 01:40:03	9.20274305556	3.09314663319e-09	1.27041508835e-10	1.66663079614	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.34	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0163574219	0.0	320.004882962	22.0855372784	0.0	62.0	0.3515625	0.02556640625	3.14296875	39.4891119187	39.1682977859	24.84765625	24.734253749	24.7551518159	37.436328125	30.634479812	
1544257791	2018-12-08 01:55:03	9.2131712963	3.07148935583e-09	1.29292901332e-10	1.66663079614	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.34	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0053710938	0.0	319.931638539	22.108352916	0.0	59.0	0.33203125	0.02540625	3.14296875	39.4891119187	39.1682977859	24.7001953125	24.734253749	24.7498041392	37.444140625	30.6314279611	
1544258691	2018-12-08 02:10:03	9.22358796296	3.04998371618e-09	1.27041508835e-10	1.66663079614	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.34	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9943847656	0.0	320.151371807	22.108352916	0.0	54.0	0.625	0.02522265625	3.143046875	39.4891119187	39.1682977859	24.69921875	24.734253749	24.7445859282	37.441015625	30.6283761101	
1544259591	2018-12-08 02:25:03	9.23399305556	3.07148935583e-09	1.25930556945e-10	1.66663079614	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.36	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0163574219	0.0	320.078127384	22.0627216407	0.0	61.0	0.234375	0.02547265625	3.1424609375	39.4891119187	39.1682977859	24.7021484375	24.7099773228	24.7382920756	37.4412109375	30.6253242592	
1544260491	2018-12-08 02:40:03	9.24440972222	3.04998371618e-09	1.29292901332e-10	1.65495929808	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.35	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.02734375	0.0	320.078127384	22.108352916	0.0	70.0	4.43359375	0.02547265625	3.14265625	39.4891119187	39.1682977859	24.6953125	24.7099773228	24.7335946815	37.447265625	30.6253242592	
