Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1549176291	2019-02-03 00:09:09	66.1359259259	3.09314663319e-09	9.93434208662e-11	1.89137191963	3.15362342183e+19	37.0	44.0	35.0	44.0	46.0	23.9	3.88	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8845214844	0.0	30.0302133244	22.6102969451	3175.0	42.0	0.21484375	0.025296875	3.1426953125	39.4891119187	39.1682977859	24.5625	24.5431588192	24.5445973841	37.3939453125	29.4930875576	
1549177191	2019-02-03 00:23:08	66.1463425926	3.09314663319e-09	9.76135421952e-11	1.87812654834	3.15362342183e+19	37.0	44.0	35.0	44.0	46.0	23.9	3.88	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9284667969	0.0	30.0302133244	22.6331125828	3174.0	42.0	0.7421875	0.02539453125	3.1424609375	39.4891119187	39.1682977859	24.5537109375	24.5431588192	24.5470855542	37.405078125	29.4961394086	
1549178091	2019-02-03 00:38:08	66.1567476852	3.07148935583e-09	9.84746830639e-11	1.86497393505	3.15362342183e+19	37.0	44.0	35.0	44.0	46.0	23.9	3.88	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8735351562	0.0	30.0302133244	22.6559282205	3174.0	39.0	0.25390625	0.02553515625	3.142734375	39.4891119187	39.1682977859	24.55859375	24.5431588192	24.5491471118	37.3966796875	29.5022431104	
1549178991	2019-02-03 00:53:08	66.1671759259	3.07148935583e-09	1.00219822622e-10	1.86497393505	3.15362342183e+19	37.0	44.0	35.0	44.0	45.0	23.9	3.87	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8625488281	0.0	30.0302133244	22.6559282205	3175.0	49.0	7.16796875	0.0254140625	3.1427734375	39.4891119187	39.1682977859	24.5693359375	24.5431588192	24.5516310493	37.413671875	29.5113986633	
1549179891	2019-02-03 01:08:08	66.1775810185	3.07148935583e-09	9.93434208662e-11	1.87812654834	3.15362342183e+19	37.0	44.0	35.0	44.0	46.0	23.9	3.89	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8845214844	0.0	30.0302133244	22.6331125828	3174.0	58.0	0.41015625	0.02555859375	3.14265625	39.4891119187	39.1682977859	24.58203125	24.5618314807	24.5525232083	37.384765625	29.5113986633	
1549180791	2019-02-03 01:23:08	66.1879976852	3.07148935583e-09	9.84746830639e-11	1.87812654834	3.15362342183e+19	37.0	44.0	35.0	44.0	46.0	23.9	3.88	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9284667969	0.0	30.1034577471	22.6787438581	3174.0	43.0	0.3125	0.02543359375	3.142265625	39.4891119187	39.1682977859	24.576171875	24.5618314807	24.5534235792	37.394921875	29.5144505142	
1549181691	2019-02-03 01:38:08	66.1984143519	3.09314663319e-09	9.76135421952e-11	1.87812654834	3.15362342183e+19	37.0	44.0	35.0	44.0	45.0	23.9	3.88	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9064941406	0.0	30.1034577471	22.6787438581	3175.0	38.0	0.390625	0.02529296875	3.1426953125	39.4891119187	39.1682977859	24.5791015625	24.5618314807	24.5551991423	37.3884765625	29.5205542161	
1549182591	2019-02-03 01:53:08	66.2088310185	3.07148935583e-09	9.84746830639e-11	1.87812654834	3.15362342183e+19	37.0	44.0	35.0	44.0	46.0	23.9	3.88	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.939453125	0.0	29.9569689016	22.6787438581	3175.0	45.0	0.2734375	0.02553125	3.1426953125	39.4891119187	39.1682977859	24.5712890625	24.5618314807	24.5577557096	37.3984375	29.5083468123	
1549183491	2019-02-03 02:08:08	66.2192592593	3.09314663319e-09	9.67599318263e-11	1.87812654834	3.15362342183e+19	37.0	44.0	35.0	44.0	46.0	23.9	3.87	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9174804688	0.0	30.0302133244	22.7015594958	3174.0	42.0	1.1328125	0.02560546875	3.1421484375	39.4891119187	39.1682977859	24.587890625	24.5618314807	24.5602183462	37.387890625	29.5175023652	
1549184391	2019-02-03 02:23:08	66.2296643519	3.07148935583e-09	1.00219822622e-10	1.87812654834	3.15362342183e+19	37.0	44.0	35.0	44.0	46.0	23.9	3.88	33.0	28.0	33.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9064941406	0.0	30.1034577471	22.6787438581	3174.0	49.0	0.41015625	0.02560546875	3.1428125	39.4891119187	39.1682977859	24.5810546875	24.5618314807	24.5621597827	37.3904296875	29.5541245766	
