Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1543992291	2018-12-05 00:10:04	6.14048611111	3.07148935583e-09	1.31584192349e-10	1.6318609378	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.27	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.115234375	0.0	320.078127384	22.1996154668	0.0	56.0	0.234375	0.02521484375	3.1423828125	39.4891119187	39.1682977859	24.814453125	24.8471876311	24.8949014834	37.379296875	30.7687612537	
1543993191	2018-12-05 00:25:05	6.15090277778	3.04998371618e-09	1.35097488734e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.27	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.1262207031	0.0	319.785149693	22.1767998291	0.0	59.0	0.2734375	0.02519140625	3.142578125	39.4891119187	39.1682977859	24.80859375	24.8204042576	24.8841079159	37.3796875	30.7565538499	
1543994091	2018-12-05 00:40:04	6.16131944444	3.07148935583e-09	1.35097488734e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.27	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0932617188	0.0	320.004882962	22.1767998291	0.0	52.0	0.64453125	0.0255703125	3.1423828125	39.4891119187	39.1682977859	24.80078125	24.8204042576	24.8740804521	37.383203125	30.7626575518	
1543994991	2018-12-05 00:55:04	6.17173611111	3.07148935583e-09	1.35097488734e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.27	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.1591796875	0.0	320.004882962	22.1539841914	0.0	54.0	0.15625	0.02533984375	3.1426953125	39.4891119187	39.1682977859	24.8046875	24.8204042576	24.863687722	37.3826171875	30.7565538499	
1543995891	2018-12-05 01:10:04	6.1821412037	3.07148935583e-09	1.33916088955e-10	1.6318609378	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.26	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0822753906	0.0	320.078127384	22.1767998291	0.0	47.0	5.37109375	0.025265625	3.1424609375	39.4891119187	39.1682977859	24.798828125	24.8204042576	24.8562524626	37.3927734375	30.750450148	
1543996791	2018-12-05 01:25:05	6.19256944444	3.07148935583e-09	1.33916088955e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.25	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0822753906	0.0	320.004882962	22.1311685537	0.0	57.0	0.25390625	0.02555859375	3.1425390625	39.4891119187	39.1682977859	24.79296875	24.8204042576	24.8484873626	37.39140625	30.7443464461	
1543997691	2018-12-05 01:40:04	6.20298611111	3.04998371618e-09	1.33916088955e-10	1.65495929808	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.26	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0712890625	0.0	320.078127384	22.1767998291	0.0	69.0	0.13671875	0.0252421875	3.142578125	39.4891119187	39.1682977859	24.791015625	24.7952823511	24.8415363923	37.4115234375	30.7321390423	
1543998591	2018-12-05 01:55:04	6.2133912037	3.07148935583e-09	1.35097488734e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.25	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.115234375	0.0	320.078127384	22.1311685537	0.0	64.0	0.390625	0.02522265625	3.14265625	39.4891119187	39.1682977859	24.78125	24.7952823511	24.8330504261	37.395703125	30.7382427442	
1543999491	2018-12-05 02:10:04	6.22381944444	3.09314663319e-09	1.33916088955e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.27	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0603027344	0.0	320.078127384	22.1539841914	0.0	75.0	0.15625	0.0255390625	3.1428125	39.4891119187	39.1682977859	24.7646484375	24.7952823511	24.8272604072	37.399609375	30.7290871914	
1544000391	2018-12-05 02:25:05	6.23423611111	3.04998371618e-09	1.33916088955e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.25	32.0	29.0	32.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0712890625	0.0	319.785149693	22.1311685537	0.0	55.0	0.64453125	0.02558984375	3.1428125	39.4891119187	39.1682977859	24.76171875	24.7952823511	24.819105189	37.40390625	30.7290871914	
