Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1507700402	2017-10-11 00:00:15	46.3421527778	3.07148935583e-09	1.81265210377e-13	1117.04416074	3.15362342183e+19	26.0	26.0	25.0	33.0	37.0	24.01	0.0	22.0	25.0	22.0	22.0	22.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.2036132812	0.0	-0.0732444227424	-0.00570390942106	131071.0	131071.0	-0.1953125	0.02554296875	3.1302734375	39.3160467331	39.0198049727	26.37890625	26.3586114461	26.2110619308	37.996875	0.0030518509476	
1507701302	2017-10-11 00:15:14	46.3525810185	3.04998371618e-09	1.82864321291e-13	1109.22144513	3.15362342183e+19	25.0	25.0	24.0	33.0	37.0	24.01	0.0	22.0	25.0	22.0	22.0	22.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.1267089844	0.0	-0.0732444227424	-0.00570390942106	131071.0	131071.0	-0.1953125	0.02554296875	3.1302734375	39.3160467331	39.0198049727	26.37890625	26.3586114461	26.2323476615	37.996875	0.0030518509476	
1507702202	2017-10-11 00:30:15	46.3629976852	3.04998371618e-09	1.81265210377e-13	1109.22144513	3.15362342183e+19	24.0	24.0	23.0	33.0	37.0	24.01	0.0	22.0	24.0	22.0	22.0	22.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0607910156	0.0	-0.0732444227424	-0.00570390942106	131071.0	131071.0	-0.1953125	0.02554296875	3.1302734375	39.3160467331	39.0198049727	26.37890625	26.3586114461	26.2509339721	37.996875	0.0030518509476	
1507703102	2017-10-11 00:45:15	46.3734027778	3.07148935583e-09	1.81265210377e-13	1109.22144513	3.15362342183e+19	24.0	23.0	23.0	33.0	37.0	24.01	0.0	22.0	24.0	22.0	22.0	22.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0168457031	0.0	-0.0732444227424	-0.00570390942106	131071.0	131071.0	-0.1953125	0.02554296875	3.1302734375	39.3160467331	39.0198049727	26.37890625	26.3586114461	26.2671631984	37.996875	0.0030518509476	
1507704002	2017-10-11 01:00:15	46.3838310185	3.04998371618e-09	1.81265210377e-13	1101.45351238	3.15362342183e+19	23.0	23.0	22.0	33.0	37.0	24.01	0.0	22.0	24.0	22.0	22.0	22.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.9619140625	0.0	-0.0732444227424	-0.00570390942106	131071.0	131071.0	-0.1953125	0.02554296875	3.1302734375	39.3160467331	39.0198049727	26.37890625	26.3586114461	26.2813342619	37.996875	0.0030518509476	
1507704902	2017-10-11 01:15:14	46.3942361111	3.07148935583e-09	1.81265210377e-13	1109.22144513	3.15362342183e+19	23.0	23.0	22.0	33.0	37.0	24.01	0.0	22.0	24.0	22.0	22.0	22.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.9509277344	0.0	-0.0732444227424	-0.00570390942106	131071.0	131071.0	-0.1953125	0.02554296875	3.1302734375	39.3160467331	39.0198049727	26.37890625	26.3586114461	26.2937081753	37.996875	0.0030518509476	
1507705802	2017-10-11 01:30:15	46.4046527778	3.02862865252e-09	1.81265210377e-13	1117.04416074	3.15362342183e+19	22.0	22.0	22.0	33.0	37.0	24.01	0.0	22.0	24.0	22.0	22.0	22.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.91796875	0.0	-0.0732444227424	-0.00570390942106	131071.0	131071.0	-0.1953125	0.02554296875	3.1302734375	39.3160467331	39.0198049727	26.37890625	26.3586114461	26.30451285	37.996875	0.0030518509476	
1507706702	2017-10-11 01:45:15	46.4150694444	3.04998371618e-09	1.79680083358e-13	1109.22144513	3.15362342183e+19	22.0	22.0	22.0	33.0	37.0	24.01	0.0	22.0	24.0	22.0	22.0	22.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.9069824219	0.0	-0.0732444227424	-0.00570390942106	131071.0	131071.0	-0.1953125	0.02554296875	3.1302734375	39.3160467331	39.0198049727	26.37890625	26.3586114461	26.3139472943	37.996875	0.0030518509476	
1507707602	2017-10-11 02:00:15	46.4254861111	3.04998371618e-09	1.82864321291e-13	1109.22144513	3.15362342183e+19	22.0	22.0	22.0	33.0	37.0	24.01	0.0	22.0	24.0	22.0	22.0	22.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.8959960938	0.0	-0.0732444227424	-0.00570390942106	131071.0	131071.0	-0.1953125	0.02554296875	3.1302734375	39.3160467331	39.0198049727	26.37890625	26.3586114461	26.3221852784	37.996875	0.0030518509476	
1507708502	2017-10-11 02:15:14	46.4358912037	3.04998371618e-09	1.81265210377e-13	1117.04416074	3.15362342183e+19	22.0	22.0	21.0	33.0	37.0	24.01	0.0	22.0	24.0	22.0	21.0	21.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.8959960938	0.0	-0.0732444227424	-0.00570390942106	131071.0	131071.0	-0.1953125	0.02554296875	3.1302734375	39.3160467331	39.0198049727	26.37890625	26.3586114461	26.3293785354	37.996875	0.0030518509476	
