Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1524893785	2018-04-28 00:03:16	10.4530208333	3.09314663319e-09	3.87605166948e-10	1.53184343446	3.15362342183e+19	42.0	50.0	40.0	47.0	48.0	23.9	4.82	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.4008789062	0.0	350.035096286	22.7015594958	0.0	65.0	1.640625	0.0255078125	3.1409375	39.2831373398	38.9648771467	25.361328125	25.3843691013	25.521464349	37.101171875	31.2662129582	
1524894685	2018-04-28 00:18:16	10.4634259259	3.07148935583e-09	3.84215639408e-10	1.54264666551	3.15362342183e+19	42.0	50.0	39.0	47.0	48.0	23.9	4.83	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.4228515625	0.0	350.035096286	22.7015594958	0.0	41.0	-0.7421875	0.02551953125	3.141171875	39.2831373398	38.9648771467	25.353515625	25.3843691013	25.5002561601	37.112109375	31.2479018525	
1524895585	2018-04-28 00:33:16	10.4738425926	3.09314663319e-09	3.84215639408e-10	1.54264666551	3.15362342183e+19	42.0	50.0	39.0	47.0	48.0	23.9	4.82	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.4228515625	0.0	349.961851863	22.7015594958	0.0	61.0	1.5625	0.02519140625	3.1408203125	39.2831373398	38.9648771467	25.3232421875	25.3540366768	25.479893139	37.097265625	31.2356944487	
1524896485	2018-04-28 00:48:16	10.4842592593	3.07148935583e-09	3.87605166948e-10	1.55352608567	3.15362342183e+19	42.0	50.0	39.0	47.0	47.0	23.9	4.84	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.4118652344	0.0	349.88860744	22.6787438581	0.0	55.0	-0.5078125	0.0254453125	3.1410546875	39.2831373398	38.9648771467	25.328125	25.3540366768	25.4605483618	37.104296875	31.2387462996	
1524897385	2018-04-28 01:03:16	10.4946759259	3.09314663319e-09	3.87605166948e-10	1.53184343446	3.15362342183e+19	42.0	50.0	39.0	47.0	47.0	23.9	4.83	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.37890625	0.0	349.961851863	22.6559282205	0.0	50.0	-0.56640625	0.02550390625	3.141015625	39.2831373398	38.9648771467	25.322265625	25.3540366768	25.4418511646	37.1201171875	31.2326425977	
1524898285	2018-04-28 01:18:15	10.5050925926	3.09314663319e-09	3.84215639408e-10	1.52111585898	3.15362342183e+19	42.0	50.0	39.0	47.0	47.0	23.9	4.83	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.4008789062	0.0	350.108340709	22.6787438581	0.0	58.0	-0.4296875	0.025546875	3.1409765625	39.2831373398	38.9648771467	25.314453125	25.3237697934	25.4245350318	37.11484375	31.214331492	
1524899185	2018-04-28 01:33:16	10.5155092593	3.07148935583e-09	3.84215639408e-10	1.54264666551	3.15362342183e+19	42.0	50.0	40.0	47.0	47.0	23.9	4.82	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.3459472656	0.0	350.035096286	22.6559282205	0.0	58.0	-0.60546875	0.0254296875	3.1355078125	39.2831373398	38.9648771467	25.2958984375	25.3237697934	25.4086546469	37.1279296875	31.2021240883	
1524900085	2018-04-28 01:48:16	10.5259259259	3.07148935583e-09	3.84215639408e-10	1.55352608567	3.15362342183e+19	42.0	50.0	40.0	47.0	47.0	23.9	4.84	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.3679199219	0.0	350.108340709	22.6331125828	0.0	68.0	2.71484375	0.0254609375	3.1405859375	39.2831373398	38.9648771467	25.28125	25.3237697934	25.3936777573	37.125390625	31.1899166845	
1524900985	2018-04-28 02:03:16	10.5363425926	3.07148935583e-09	3.87605166948e-10	1.54264666551	3.15362342183e+19	42.0	50.0	40.0	47.0	48.0	23.9	4.84	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.3569335938	0.0	350.035096286	22.6331125828	0.0	70.0	-0.76171875	0.02557421875	3.1409375	39.2831373398	38.9648771467	25.275390625	25.2948137322	25.3799272811	37.12578125	31.1868648335	
1524901885	2018-04-28 02:18:16	10.5467592593	3.07148935583e-09	3.87605166948e-10	1.54264666551	3.15362342183e+19	42.0	50.0	39.0	47.0	48.0	23.9	4.83	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.3679199219	0.0	349.961851863	22.6331125828	0.0	70.0	-0.05859375	0.02530859375	3.1412890625	39.2831373398	38.9648771467	25.2587890625	25.2948137322	25.3664383554	37.119921875	31.1685537278	
1524902785	2018-04-28 02:33:15	10.5571643519	3.04998371618e-09	3.84215639408e-10	1.54264666551	3.15362342183e+19	42.0	50.0	40.0	47.0	48.0	23.9	4.84	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.3459472656	0.0	350.035096286	22.6102969451	0.0	59.0	-0.72265625	0.02524609375	3.1410546875	39.2831373398	38.9648771467	25.2568359375	25.2948137322	25.3530245464	37.1255859375	31.1685537278	
1524903685	2018-04-28 02:48:16	10.5675810185	3.09314663319e-09	3.8085575259e-10	1.53184343446	3.15362342183e+19	41.0	50.0	40.0	47.0	47.0	23.9	4.84	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.3459472656	0.0	350.181585131	22.6559282205	0.0	62.0	-0.703125	0.02519921875	3.141015625	39.2831373398	38.9648771467	25.24609375	25.2657691904	25.3395347641	37.1330078125	31.1532944731	
1524904585	2018-04-28 03:03:16	10.5780092593	3.09314663319e-09	3.8085575259e-10	1.54264666551	3.15362342183e+19	41.0	50.0	39.0	47.0	47.0	23.9	4.85	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.3349609375	0.0	350.035096286	22.6331125828	0.0	59.0	-0.3125	0.02539453125	3.141328125	39.2831373398	38.9648771467	25.3154296875	25.2657691904	25.3280695802	37.13984375	31.1380352184	
1524905485	2018-04-28 03:18:16	10.5884143519	3.09314663319e-09	3.77525247292e-10	1.54264666551	3.15362342183e+19	42.0	50.0	40.0	47.0	47.0	23.9	4.85	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.3129882812	0.0	350.108340709	22.6102969451	0.0	59.0	-0.68359375	0.02537890625	3.1413671875	39.2831373398	38.9648771467	25.232421875	25.2657691904	25.3168754521	37.12734375	31.1532944731	
1524906385	2018-04-28 03:33:15	10.5988310185	3.04998371618e-09	3.84215639408e-10	1.53184343446	3.15362342183e+19	42.0	50.0	39.0	47.0	48.0	23.9	4.83	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.3349609375	0.0	350.035096286	22.5646656697	0.0	57.0	1.85546875	0.025296875	3.1412890625	39.2831373398	38.9648771467	25.23828125	25.2657691904	25.3079731338	37.140625	31.1288796655	
1524907285	2018-04-28 03:48:16	10.6092476852	3.07148935583e-09	3.8085575259e-10	1.54264666551	3.15362342183e+19	42.0	50.0	40.0	47.0	47.0	23.9	4.84	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.3239746094	0.0	350.108340709	22.5874813074	0.0	58.0	-0.8984375	0.02527734375	3.1411328125	39.2831373398	38.9648771467	25.1025390625	25.2382157089	25.2971466206	37.148828125	31.1227759636	
1524908185	2018-04-28 04:03:16	10.6196759259	3.09314663319e-09	3.84215639408e-10	1.55352608567	3.15362342183e+19	41.0	50.0	39.0	47.0	47.0	23.9	4.85	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.2690429688	0.0	350.035096286	22.5874813074	0.0	53.0	5.3515625	0.02520703125	3.14125	39.2831373398	38.9648771467	25.2294921875	25.2382157089	25.2879223141	37.1423828125	31.1166722617	
1524909085	2018-04-28 04:18:16	10.6300810185	3.09314663319e-09	3.84215639408e-10	1.53184343446	3.15362342183e+19	42.0	50.0	39.0	46.0	47.0	23.9	4.83	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.3020019531	0.0	349.961851863	22.5874813074	0.0	52.0	-0.6640625	0.0253359375	3.141328125	39.2831373398	38.9648771467	25.2255859375	25.2382157089	25.2787488185	37.1486328125	31.1136204108	
1524909985	2018-04-28 04:33:15	10.6404976852	3.07148935583e-09	3.8085575259e-10	1.52111585898	3.15362342183e+19	41.0	50.0	40.0	46.0	48.0	23.9	4.84	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.3569335938	0.0	349.961851863	22.5874813074	0.0	60.0	10.60546875	0.0251640625	3.141484375	39.2831373398	38.9648771467	25.197265625	25.2382157089	25.27042039	37.1578125	31.1075167089	
1524910885	2018-04-28 04:48:16	10.6509027778	3.09314663319e-09	3.77525247292e-10	1.53184343446	3.15362342183e+19	41.0	50.0	39.0	46.0	47.0	23.9	4.84	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.3129882812	0.0	349.961851863	22.5874813074	0.0	57.0	-0.52734375	0.025265625	3.14125	39.2831373398	38.9648771467	25.2021484375	25.2107474308	25.2611137793	37.1501953125	31.098361156	
1524911785	2018-04-28 05:03:16	10.6613310185	3.09314663319e-09	3.77525247292e-10	1.53184343446	3.15362342183e+19	41.0	50.0	39.0	47.0	47.0	23.9	4.83	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.3459472656	0.0	349.961851863	22.5874813074	0.0	52.0	-0.6640625	0.0251875	3.14109375	39.2831373398	38.9648771467	25.1962890625	25.2107474308	25.2538317203	37.1537109375	31.1044648579	
1524912685	2018-04-28 05:18:16	10.6717476852	3.09314663319e-09	3.8085575259e-10	1.53184343446	3.15362342183e+19	41.0	50.0	39.0	47.0	47.0	23.9	4.82	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.291015625	0.0	350.035096286	22.5646656697	0.0	59.0	-0.68359375	0.0254296875	3.141328125	39.2831373398	38.9648771467	25.1884765625	25.2107474308	25.2474065723	37.162109375	31.1044648579	
1524913585	2018-04-28 05:33:15	10.6821643519	3.09314663319e-09	3.84215639408e-10	1.53184343446	3.15362342183e+19	41.0	50.0	39.0	47.0	47.0	23.9	4.83	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.2360839844	0.0	350.181585131	22.5874813074	0.0	64.0	-0.76171875	0.02514453125	3.135234375	39.2831373398	38.9648771467	25.203125	25.2107474308	25.2401668931	37.159375	31.098361156	
1524914485	2018-04-28 05:48:16	10.6925694444	3.09314663319e-09	3.77525247292e-10	1.54264666551	3.15362342183e+19	41.0	50.0	39.0	47.0	47.0	23.9	4.82	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.2800292969	0.0	349.88860744	22.5874813074	0.0	69.0	0.76171875	0.02557421875	3.1411328125	39.2831373398	38.9648771467	25.1953125	25.2107474308	25.2331522882	37.1623046875	31.0892056032	
1524915385	2018-04-28 06:03:16	10.7029976852	3.07148935583e-09	3.8085575259e-10	1.54264666551	3.15362342183e+19	41.0	50.0	39.0	47.0	47.0	23.9	4.84	34.0	29.0	34.0	53.0	53.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.2800292969	0.0	350.108340709	22.5646656697	0.0	83.0	-0.703125	0.02533984375	3.14140625	39.2831373398	38.9648771467	25.1767578125	25.2107474308	25.2265786243	37.15703125	31.0800500504	
