1491044294	2017-04-01 05:18:17	12.8799305556	3.11495661746e-09	2.07758455401e-10	1.47895157177	3.15362342183e+19	43.0	51.0	41.0	45.0	47.0	23.9	4.08	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7744140625	0.0	349.88860744	26.0782738731	3210.0	2741.0	522.67578125	0.10434765625	3.2151953125	39.4933595841	39.1561479751	25.6220703125	25.62612403	25.6392027634	37.3337890625	32.3984496597	
1491045194	2017-04-01 05:33:17	12.8903472222	3.11495661746e-09	2.09591288149e-10	1.44809714572	3.15362342183e+19	43.0	51.0	41.0	45.0	47.0	23.9	4.09	31.0	31.0	31.0	31.0	31.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7744140625	0.0	350.108340709	26.1239051485	3210.0	2740.0	579.140625	0.15095703125	3.2157421875	39.4933595841	39.1561479751	25.6259765625	25.62612403	25.6374607151	37.3220703125	32.4198126164	
1491046094	2017-04-01 05:48:16	12.9007638889	3.09314663319e-09	2.05941650399e-10	1.46859440062	3.15362342183e+19	43.0	51.0	41.0	45.0	47.0	23.9	4.11	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7744140625	0.0	349.815363018	26.1467207862	0.0	2741.0	579.8046875	0.09749609375	3.2153515625	39.4933595841	39.1561479751	25.6787109375	25.62612403	25.6385973647	37.326171875	32.4228644673	
1491046994	2017-04-01 06:03:16	12.9111805556	3.09314663319e-09	2.09591288149e-10	1.45830976125	3.15362342183e+19	43.0	51.0	41.0	45.0	47.0	23.9	4.07	31.0	31.0	31.0	31.0	31.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.8293457031	0.0	350.035096286	26.3292458876	0.0	2740.0	579.00390625	0.09753515625	3.2159375	39.4933595841	39.1561479751	25.66796875	25.62612403	25.6407829901	37.303515625	32.4564348277	
1491047894	2017-04-01 06:18:16	12.9215972222	3.11495661746e-09	2.09591288149e-10	1.46859440062	3.15362342183e+19	43.0	51.0	41.0	45.0	47.0	23.9	4.1	30.0	31.0	30.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.8293457031	0.0	350.035096286	26.0782738731	3211.0	2741.0	604.27734375	0.27020703125	3.21578125	39.4933595841	39.1561479751	25.6748046875	25.646664613	25.6437336842	37.3009765625	32.4594866787	
1491048794	2017-04-01 06:33:16	12.9320138889	3.09314663319e-09	2.07758455401e-10	1.45830976125	3.15362342183e+19	43.0	51.0	42.0	45.0	47.0	23.9	4.07	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.8623046875	0.0	350.035096286	26.1923520615	3210.0	2741.0	581.0546875	0.0972890625	3.2155859375	39.4933595841	39.1561479751	25.6845703125	25.646664613	25.6471408763	37.3056640625	32.4747459334	
1491049694	2017-04-01 06:48:16	12.9424189815	3.09314663319e-09	2.07758455401e-10	1.45830976125	3.15362342183e+19	43.0	51.0	41.0	45.0	47.0	23.9	4.09	31.0	31.0	31.0	31.0	31.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.8513183594	0.0	350.035096286	25.6219611194	3205.0	3235.0	579.921875	0.096375	3.2255078125	39.4933595841	39.1561479751	25.6845703125	25.646664613	25.654746043	37.3125	32.4808496353	
1491050594	2017-04-01 07:03:16	12.9528356481	3.04998371618e-09	2.05941650399e-10	1.45830976125	3.15362342183e+19	43.0	51.0	41.0	45.0	47.0	23.9	4.1	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6755371094	0.0	349.961851863	26.2607989746	3210.0	2740.0	490.9765625	0.09736328125	3.1520703125	39.4933595841	39.1561479751	25.685546875	25.6784880977	25.6604581516	37.3111328125	32.4655903806	
1491051494	2017-04-01 07:18:16	12.9632523148	3.11495661746e-09	2.09591288149e-10	1.46859440062	3.15362342183e+19	43.0	51.0	41.0	45.0	47.0	23.9	4.1	31.0	31.0	31.0	31.0	31.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.73046875	0.0	349.961851863	26.1010895108	3211.0	2740.0	580.09765625	0.09740234375	3.2155859375	39.4933595841	39.1561479751	25.681640625	25.6784880977	25.6669886874	37.31953125	32.441175573	
1491052394	2017-04-01 07:33:17	12.9736689815	3.09314663319e-09	2.05941650399e-10	1.45830976125	3.15362342183e+19	43.0	51.0	41.0	45.0	47.0	23.9	4.07	31.0	31.0	31.0	30.0	30.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7634277344	0.0	349.815363018	26.1467207862	3210.0	2741.0	579.53125	0.097375	3.2161328125	39.4933595841	39.1561479751	25.8125	25.6784880977	25.6694989534	37.3255859375	32.4350718711	
1491053294	2017-04-01 07:48:16	12.9840856481	3.07148935583e-09	2.07758455401e-10	1.45830976125	3.15362342183e+19	43.0	51.0	41.0	45.0	47.0	23.9	4.1	31.0	31.0	31.0	31.0	31.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7414550781	0.0	350.108340709	25.5535142064	3205.0	3224.0	579.94140625	0.0963515625	3.225703125	39.4933595841	39.1561479751	25.6689453125	25.6784880977	25.6706190711	37.338671875	32.4289681692	
1491054194	2017-04-01 08:03:16	12.9945138889	3.07148935583e-09	2.05941650399e-10	1.45830976125	3.15362342183e+19	43.0	51.0	41.0	45.0	47.0	23.9	4.09	30.0	31.0	30.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.73046875	0.0	349.961851863	26.0782738731	3205.0	2741.0	580.234375	0.0972890625	3.2160546875	39.4933595841	39.1561479751	25.5478515625	25.6784880977	25.6678312487	37.340234375	32.4045533616	
1491055094	2017-04-01 08:18:16	13.0049305556	3.11495661746e-09	2.05941650399e-10	1.46859440062	3.15362342183e+19	43.0	51.0	41.0	45.0	47.0	23.9	4.09	31.0	31.0	31.0	31.0	31.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7084960938	0.0	349.88860744	26.2151676992	3206.0	2740.0	579.86328125	0.09757421875	3.215234375	39.4933595841	39.1561479751	25.66015625	25.6784880977	25.667450558	37.340625	32.3953978088	
1491055994	2017-04-01 08:33:16	13.0153472222	3.09314663319e-09	2.04140732983e-10	1.46859440062	3.15362342183e+19	43.0	51.0	41.0	45.0	47.0	23.9	4.08	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6755371094	0.0	350.035096286	26.0098269601	0.0	2741.0	581.50390625	0.0975234375	3.21578125	39.4933595841	39.1561479751	25.634765625	25.6784880977	25.6630258092	37.353515625	32.3618274483	
1491056894	2017-04-01 08:48:16	13.0257523148	3.11495661746e-09	2.05941650399e-10	1.45830976125	3.15362342183e+19	43.0	51.0	41.0	45.0	47.0	23.9	4.08	31.0	31.0	30.0	31.0	31.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7084960938	0.0	350.035096286	26.1467207862	3210.0	2741.0	584.5703125	0.09750390625	3.2150390625	39.4933595841	39.1561479751	25.61328125	25.6548965761	25.6574436389	37.3583984375	32.3587755974	
