Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1543301285	2018-11-27 00:13:26	73.5574421296	3.09314663319e-09	1.10385832899e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.24	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9504394531	0.0	320.151371807	22.0855372784	0.0	66.0	11.25	0.0252109375	3.1428125	39.4841737931	39.1621351424	24.654296875	24.6489618289	24.6676207083	37.4376953125	30.6527909177	
1543302185	2018-11-27 00:28:25	73.5678587963	3.04998371618e-09	1.08463671409e-10	1.6318609378	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.26	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.939453125	0.0	319.931638539	22.0627216407	0.0	53.0	0.21484375	0.0255703125	3.1428515625	39.4841737931	39.1621351424	24.6650390625	24.6489618289	24.6649568573	37.4357421875	30.6558427686	
1543303085	2018-11-27 00:43:26	73.578275463	3.07148935583e-09	1.09420531473e-10	1.6318609378	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.27	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9724121094	0.0	319.931638539	22.0627216407	0.0	47.0	0.3515625	0.0252421875	3.1432421875	39.4841737931	39.1621351424	24.6484375	24.6489618289	24.6637815952	37.437109375	30.6466872158	
1543303985	2018-11-27 00:58:26	73.5887037037	3.07148935583e-09	1.10385832899e-10	1.6318609378	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.26	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9174804688	0.0	320.078127384	22.0627216407	0.0	40.0	0.48828125	0.025515625	3.1430078125	39.4841737931	39.1621351424	24.6435546875	24.6489618289	24.6620471436	37.4361328125	30.6497390667	
1543304885	2018-11-27 01:13:26	73.5991087963	3.09314663319e-09	1.08463671409e-10	1.6318609378	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.24	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.939453125	0.0	320.004882962	22.0627216407	0.0	48.0	0.1953125	0.02525	3.142734375	39.4841737931	39.1621351424	24.6630859375	24.6489618289	24.6613099759	37.4375	30.6588946196	
1543305785	2018-11-27 01:28:25	73.609525463	3.07148935583e-09	1.08463671409e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.26	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9943847656	0.0	319.931638539	22.0627216407	0.0	43.0	3.8671875	0.02549609375	3.143359375	39.4841737931	39.1621351424	24.65625	24.6489618289	24.6608021092	37.44140625	30.6558427686	
1543306685	2018-11-27 01:43:26	73.6199421296	3.07148935583e-09	1.08463671409e-10	1.6318609378	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.23	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9504394531	0.0	320.151371807	22.0855372784	0.0	43.0	0.41015625	0.02530859375	3.14296875	39.4841737931	39.1621351424	24.6611328125	24.6489618289	24.6616137613	37.43828125	30.6619464705	
1543307585	2018-11-27 01:58:26	73.6303587963	3.04998371618e-09	1.08463671409e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.25	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9724121094	0.0	320.151371807	22.0855372784	1.0	55.0	0.29296875	0.025484375	3.1426953125	39.4841737931	39.1621351424	24.654296875	24.6489618289	24.6612396955	37.43359375	30.6619464705	
1543308485	2018-11-27 02:13:26	73.640775463	3.07148935583e-09	1.10385832899e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.25	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.9833984375	0.0	320.151371807	22.0627216407	0.0	59.0	0.21484375	0.025515625	3.1431640625	39.4841737931	39.1621351424	24.654296875	24.6489618289	24.6608371001	37.4341796875	30.6527909177	
1543309385	2018-11-27 02:28:25	73.6511921296	3.07148935583e-09	1.09420531473e-10	1.6318609378	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.25	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.939453125	0.0	319.931638539	22.0855372784	0.0	49.0	0.3125	0.02529296875	3.1428125	39.4841737931	39.1621351424	24.6748046875	24.6489618289	24.6610944855	37.44296875	30.6588946196	
1543310285	2018-11-27 02:43:26	73.6615972222	3.07148935583e-09	1.0751517889e-10	1.6318609378	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.9	5.24	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.939453125	0.0	319.858394116	22.0627216407	0.0	51.0	1.11328125	0.0252265625	3.1428125	39.4841737931	39.1621351424	24.6669921875	24.6489618289	24.6627151744	37.4337890625	30.6619464705	
1543311185	2018-11-27 02:58:26	73.672025463	3.07148935583e-09	1.0751517889e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	47.0	48.0	23.84	5.25	33.0	28.0	33.0	49.0	49.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.939453125	0.0	320.078127384	22.0627216407	0.0	46.0	0.37109375	0.025375	3.14328125	39.4841737931	39.1621351424	24.6640625	24.6489618289	24.6627330039	37.4482421875	30.6558427686	
