Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1489729758	2017-03-17 00:09:45	14.3048958333	3.11495661746e-09	2.56511691273e-10	1.6433695361	3.15362342183e+19	43.0	51.0	40.0	47.0	48.0	23.9	4.47	31.0	31.0	31.0	31.0	31.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.169921875	0.0	300.082399976	24.0476821192	0.0	79.0	18.61328125	0.025109375	3.1362890625	39.4901590531	39.1527891341	26.21875	26.2501474675	26.300403505	37.1962890625	32.2397534104	
1489730658	2017-03-17 00:24:45	14.3153240741	3.09314663319e-09	2.54268549241e-10	1.6318609378	3.15362342183e+19	43.0	51.0	40.0	47.0	48.0	23.9	4.49	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.1479492188	0.0	299.93591113	24.0704977569	0.0	79.0	0.15625	0.02521484375	3.13640625	39.4901590531	39.1527891341	26.21875	26.223010172	26.2900095996	37.1802734375	32.2336497085	
1489731558	2017-03-17 00:39:45	14.3257291667	3.11495661746e-09	2.54268549241e-10	1.6433695361	3.15362342183e+19	43.0	51.0	40.0	47.0	48.0	23.9	4.48	31.0	31.0	31.0	31.0	31.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.1589355469	0.0	299.862666707	24.0476821192	0.0	79.0	0.234375	0.02540234375	3.1366015625	39.4901590531	39.1527891341	26.2001953125	26.223010172	26.2788458509	37.2001953125	32.2244941557	
1489732458	2017-03-17 00:54:44	14.3361458333	3.07148935583e-09	2.54268549241e-10	1.6433695361	3.15362342183e+19	43.0	51.0	40.0	47.0	48.0	23.9	4.51	31.0	31.0	31.0	31.0	31.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.1259765625	0.0	300.009155553	24.0248664815	0.0	83.0	0.37109375	0.025421875	3.136328125	39.4901590531	39.1527891341	26.2138671875	26.223010172	26.2695121732	37.1927734375	32.2214423048	
1489733358	2017-03-17 01:09:45	14.3465740741	3.09314663319e-09	2.52045023025e-10	1.6433695361	3.15362342183e+19	43.0	50.0	40.0	46.0	48.0	23.9	4.5	31.0	31.0	31.0	31.0	31.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0930175781	0.0	300.082399976	24.0248664815	0.0	79.0	0.234375	0.02534765625	3.1365234375	39.4901590531	39.1527891341	26.1953125	26.223010172	26.2620667109	37.192578125	32.2153386029	
1489734258	2017-03-17 01:24:45	14.3569791667	3.11495661746e-09	2.49840941089e-10	1.6318609378	3.15362342183e+19	43.0	50.0	40.0	46.0	48.0	23.9	4.5	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.1369628906	0.0	299.862666707	24.0020508438	0.0	83.0	1.23046875	0.02535546875	3.13671875	39.4901590531	39.1527891341	26.185546875	26.223010172	26.2533356859	37.1986328125	32.209234901	
1489735158	2017-03-17 01:39:45	14.3673958333	3.09314663319e-09	2.52045023025e-10	1.62043293479	3.15362342183e+19	43.0	50.0	40.0	47.0	48.0	23.9	4.48	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.169921875	0.0	300.009155553	24.0248664815	0.0	83.0	0.3125	0.02536328125	3.136640625	39.4901590531	39.1527891341	26.1865234375	26.1970493393	26.2448478716	37.1970703125	32.2153386029	
1489736058	2017-03-17 01:54:45	14.3778125	3.09314663319e-09	2.54268549241e-10	1.6318609378	3.15362342183e+19	42.0	50.0	40.0	46.0	48.0	23.9	4.48	31.0	31.0	31.0	31.0	31.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.1259765625	0.0	300.009155553	24.0248664815	0.0	85.0	11.953125	0.02523828125	3.136484375	39.4901590531	39.1527891341	26.1845703125	26.1970493393	26.2373740827	37.198046875	32.2122867519	
1489736958	2017-03-17 02:09:44	14.3882291667	3.15903902133e-09	2.54268549241e-10	1.6318609378	3.15362342183e+19	43.0	50.0	40.0	46.0	48.0	23.9	4.51	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.1369628906	0.0	299.93591113	24.0248664815	0.0	82.0	0.33203125	0.02517578125	3.13609375	39.4901590531	39.1527891341	26.189453125	26.1970493393	26.2303530713	37.1994140625	32.209234901	
1489737858	2017-03-17 02:24:45	14.3986342593	3.09314663319e-09	2.54268549241e-10	1.6433695361	3.15362342183e+19	43.0	50.0	40.0	46.0	48.0	23.9	4.45	31.0	31.0	31.0	31.0	31.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.1149902344	0.0	299.862666707	24.0476821192	0.0	86.0	0.17578125	0.02534765625	3.137109375	39.4901590531	39.1527891341	26.1962890625	26.1970493393	26.2260127432	37.196875	32.2122867519	
