Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1522302366	2018-03-29 00:13:32	145.472453704	3.09314663319e-09	9.93434208662e-11	1.58662687305	3.15362342183e+19	43.0	51.0	40.0	47.0	48.0	23.9	4.89	30.0	31.0	30.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6206054688	0.0	349.961851863	24.5724417859	3164.0	70.0	7.94921875	0.02530078125	3.1387890625	39.4788141434	39.160288829	25.4345703125	25.4433200503	25.5231779215	36.983984375	31.739249855	
1522303266	2018-03-29 00:28:32	145.482858796	3.07148935583e-09	1.00219822622e-10	1.5978164609	3.15362342183e+19	43.0	51.0	41.0	47.0	48.0	23.84	4.9	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6645507812	0.0	349.88860744	24.5724417859	3166.0	61.0	-0.80078125	0.0255390625	3.1390234375	39.4792204087	39.1629953567	25.435546875	25.4433200503	25.5117470201	36.983984375	31.7453535569	
1522304166	2018-03-29 00:43:33	145.493275463	3.09314663319e-09	9.76135421952e-11	1.58662687305	3.15362342183e+19	43.0	51.0	41.0	47.0	48.0	23.9	4.88	30.0	31.0	30.0	30.0	30.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6315917969	0.0	349.88860744	24.5724417859	3167.0	54.0	-0.76171875	0.02519140625	3.1383203125	39.4782018845	39.1604738418	25.44921875	25.4433200503	25.502021611	36.97890625	31.739249855	
1522305066	2018-03-29 00:58:33	145.50369213	3.09314663319e-09	1.01103955942e-10	1.5978164609	3.15362342183e+19	43.0	51.0	41.0	47.0	48.0	23.84	4.87	30.0	31.0	30.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6315917969	0.0	350.035096286	24.5952574236	3168.0	58.0	-0.5078125	0.02537890625	3.138828125	39.4775610154	39.160420436	25.4423828125	25.4433200503	25.4945911753	36.9890625	31.7484054079	
1522305966	2018-03-29 01:13:32	145.51412037	3.07148935583e-09	1.01995889033e-10	1.57551564643	3.15362342183e+19	43.0	51.0	41.0	47.0	48.0	23.84	4.89	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6535644531	0.0	350.035096286	24.5724417859	3169.0	54.0	-0.859375	0.02558984375	3.138828125	39.4783296769	39.1614256088	25.4375	25.4433200503	25.4888450622	36.980078125	31.7484054079	
1522306866	2018-03-29 01:28:32	145.524537037	3.11495661746e-09	1.01103955942e-10	1.60908496264	3.15362342183e+19	43.0	51.0	41.0	47.0	48.0	23.9	4.87	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.642578125	0.0	349.961851863	24.5496261483	3166.0	57.0	0.80078125	0.0254375	3.1387109375	39.4784269517	39.1614084426	25.44140625	25.4433200503	25.4827169089	36.9787109375	31.7636646626	
1522307766	2018-03-29 01:43:33	145.53494213	3.07148935583e-09	1.00219822622e-10	1.58662687305	3.15362342183e+19	43.0	51.0	41.0	47.0	48.0	23.9	4.92	31.0	31.0	31.0	31.0	30.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.642578125	0.0	350.035096286	24.5724417859	3168.0	58.0	-0.72265625	0.02555859375	3.13875	39.477849025	39.1584024612	25.4365234375	25.4433200503	25.4789958793	36.9791015625	31.7514572588	
1522308666	2018-03-29 01:58:33	145.545358796	3.09314663319e-09	1.00219822622e-10	1.58662687305	3.15362342183e+19	43.0	51.0	40.0	47.0	48.0	23.9	4.89	31.0	31.0	31.0	30.0	30.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6315917969	0.0	350.108340709	24.5724417859	3164.0	59.0	11.484375	0.02550390625	3.1389453125	39.4774313157	39.1608839217	25.4453125	25.4433200503	25.474021963	36.9865234375	31.7484054079	
1522309566	2018-03-29 02:13:32	145.555775463	3.09314663319e-09	1.01103955942e-10	1.58662687305	3.15362342183e+19	43.0	52.0	41.0	47.0	48.0	23.84	4.89	31.0	31.0	31.0	30.0	30.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.642578125	0.0	349.961851863	24.5724417859	3165.0	68.0	-0.5859375	0.02516015625	3.1390234375	39.4768305009	39.1616029922	25.443359375	25.4433200503	25.4705864591	36.989453125	31.7514572588	
1522310466	2018-03-29 02:28:32	145.56619213	3.09314663319e-09	1.01103955942e-10	1.58662687305	3.15362342183e+19	43.0	51.0	41.0	47.0	48.0	23.84	4.9	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6535644531	0.0	349.88860744	24.5268105106	3168.0	61.0	-0.8203125	0.02545703125	3.1389453125	39.4777898972	39.1606741134	25.4443359375	25.4433200503	25.4676003175	36.9828125	31.7575609607	
