Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1528090492	2018-06-04 00:00:48	16.4459953704	3.09314663319e-09	2.17085743292e-10	1.62043293479	3.15362342183e+19	42.0	51.0	40.0	48.0	48.0	23.9	5.16	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6975097656	0.0	274.886318552	22.8840845973	0.0	72.0	-0.78125	0.0253671875	3.1396484375	39.4840650742	39.163702983	25.49609375	25.5159559826	25.7080302304	37.041015625	31.4096499527	
1528091392	2018-06-04 00:15:48	16.4564236111	3.07148935583e-09	2.15187373073e-10	1.6318609378	3.15362342183e+19	42.0	51.0	40.0	48.0	48.0	23.9	5.18	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.73046875	0.0	275.032807398	22.8840845973	0.0	88.0	-0.5859375	0.02575390625	3.1392578125	39.4840650742	39.163702983	25.501953125	25.5159559826	25.6821523135	37.024609375	31.449324015	
1528092292	2018-06-04 00:30:49	16.4668287037	3.07148935583e-09	2.15187373073e-10	1.6318609378	3.15362342183e+19	42.0	51.0	40.0	48.0	48.0	23.9	5.16	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7194824219	0.0	275.032807398	22.9297158727	0.0	75.0	-0.48828125	0.02543359375	3.1394921875	39.4840650742	39.163702983	25.556640625	25.5159559826	25.6631324722	37.012890625	31.4737388226	
1528093192	2018-06-04 00:45:49	16.4772453704	3.09314663319e-09	2.15187373073e-10	1.62043293479	3.15362342183e+19	42.0	51.0	40.0	48.0	48.0	23.84	5.18	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7963867188	0.0	274.886318552	22.9525315104	0.0	76.0	-0.5859375	0.0255078125	3.1395703125	39.4840650742	39.163702983	25.5712890625	25.5159559826	25.6497145034	36.99375	31.5012054811	
1528094092	2018-06-04 01:00:48	16.487662037	3.09314663319e-09	2.13305603713e-10	1.6318609378	3.15362342183e+19	42.0	51.0	40.0	48.0	48.0	23.9	5.17	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.818359375	0.0	274.959562975	22.9981627857	0.0	81.0	0.83984375	0.0255078125	3.1390234375	39.4840650742	39.163702983	25.5791015625	25.5432178062	25.6400854044	36.986328125	31.5347758415	
1528094992	2018-06-04 01:15:48	16.4980787037	3.09314663319e-09	2.15187373073e-10	1.62043293479	3.15362342183e+19	42.0	51.0	40.0	48.0	49.0	23.84	5.17	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.8513183594	0.0	275.032807398	22.975347148	0.0	84.0	-0.76171875	0.025765625	3.1388671875	39.4840650742	39.163702983	25.623046875	25.5432178062	25.635663365	36.976953125	31.5591906491	
1528095892	2018-06-04 01:30:49	16.5084953704	3.04998371618e-09	2.15187373073e-10	1.62043293479	3.15362342183e+19	42.0	51.0	40.0	48.0	49.0	23.84	5.18	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.90625	0.0	275.252540666	23.0437940611	0.0	79.0	5.6640625	0.02576171875	3.139296875	39.4840650742	39.163702983	25.6328125	25.5782265887	25.6347341198	36.96484375	31.5836054567	
1528096792	2018-06-04 01:45:49	16.518900463	3.04998371618e-09	2.15187373073e-10	1.62043293479	3.15362342183e+19	42.0	51.0	40.0	48.0	49.0	23.84	5.17	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.9172363281	0.0	275.032807398	23.0666096988	0.0	75.0	-0.5859375	0.02560546875	3.1393359375	39.4840650742	39.163702983	25.6728515625	25.6133435141	25.6376958131	36.9548828125	31.623279519	
1528097692	2018-06-04 02:00:48	16.5293287037	3.04998371618e-09	2.209328734e-10	1.6318609378	3.15362342183e+19	42.0	51.0	40.0	48.0	49.0	23.9	5.19	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.9282226562	0.0	274.959562975	23.0894253365	0.0	81.0	6.71875	0.0257890625	3.13921875	39.4840650742	39.163702983	25.701171875	25.6494337248	25.6434578716	36.9287109375	31.6629535813	
1528098592	2018-06-04 02:15:48	16.5397453704	3.07148935583e-09	2.17085743292e-10	1.6318609378	3.15362342183e+19	42.0	51.0	40.0	48.0	49.0	23.9	5.16	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.9392089844	0.0	275.10605182	23.0894253365	0.0	71.0	-0.5078125	0.02546484375	3.13890625	39.4840650742	39.163702983	25.7314453125	25.6494337248	25.6524063986	36.919140625	31.6904202399	
1528099492	2018-06-04 02:30:49	16.550150463	3.09314663319e-09	2.17085743292e-10	1.6318609378	3.15362342183e+19	42.0	51.0	40.0	48.0	49.0	23.9	5.18	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.9501953125	0.0	274.959562975	23.1122409742	0.0	72.0	-0.7421875	0.02544921875	3.138828125	39.4840650742	39.163702983	25.7548828125	25.6860974203	25.6639825619	36.9216796875	31.7026276437	
1528100392	2018-06-04 02:45:48	16.5605787037	3.07148935583e-09	2.17085743292e-10	1.6433695361	3.15362342183e+19	42.0	51.0	40.0	48.0	49.0	23.84	5.19	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.994140625	0.0	275.032807398	23.1122409742	0.0	77.0	-0.64453125	0.025671875	3.1387890625	39.4840650742	39.163702983	25.7705078125	25.7225087825	25.6774128348	36.91953125	31.7239906003	
1528101292	2018-06-04 03:00:48	16.5709953704	3.07148935583e-09	2.19000860819e-10	1.62043293479	3.15362342183e+19	42.0	51.0	40.0	48.0	49.0	23.84	5.17	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.9611816406	0.0	275.032807398	23.1350566118	0.0	74.0	-0.72265625	0.02545703125	3.13890625	39.4840650742	39.163702983	25.7890625	25.7577600671	25.6895821392	36.9158203125	31.7361980041	
1528102192	2018-06-04 03:15:48	16.581400463	3.11495661746e-09	2.19000860819e-10	1.62043293479	3.15362342183e+19	42.0	52.0	41.0	48.0	49.0	23.84	5.19	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0051269531	0.0	275.10605182	23.1578722495	0.0	79.0	0.3515625	0.02559765625	3.1385546875	39.4840650742	39.163702983	25.9287109375	25.7577600671	25.704510039	36.91015625	31.7575609607	
1528103092	2018-06-04 03:30:49	16.5918171296	3.07148935583e-09	2.15187373073e-10	1.62043293479	3.15362342183e+19	42.0	52.0	40.0	48.0	49.0	23.84	5.18	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.994140625	0.0	275.032807398	23.1806878872	0.0	77.0	-0.60546875	0.02575	3.1389453125	39.4840650742	39.163702983	25.8154296875	25.7913957634	25.7181463203	36.902734375	31.7758720664	
1528103992	2018-06-04 03:45:49	16.6022453704	3.07148935583e-09	2.19000860819e-10	1.6318609378	3.15362342183e+19	43.0	52.0	40.0	48.0	49.0	23.9	5.17	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0380859375	0.0	275.10605182	23.1806878872	0.0	85.0	6.875	0.02576953125	3.1388671875	39.4840650742	39.163702983	25.8466796875	25.7913957634	25.7320715983	36.8931640625	31.7728202155	
1528104892	2018-06-04 04:00:48	16.612650463	3.09314663319e-09	2.17085743292e-10	1.6318609378	3.15362342183e+19	43.0	52.0	40.0	48.0	49.0	23.84	5.18	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0710449219	0.0	275.10605182	23.2263191626	0.0	75.0	-0.546875	0.02578515625	3.13875	39.4840650742	39.163702983	25.8203125	25.8232651269	25.7466078027	36.888671875	31.8094424268	
1528105792	2018-06-04 04:15:48	16.6230671296	3.04998371618e-09	2.19000860819e-10	1.6318609378	3.15362342183e+19	43.0	52.0	40.0	48.0	49.0	23.84	5.18	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.08203125	0.0	274.959562975	23.2263191626	0.0	75.0	-0.546875	0.0256328125	3.138359375	39.4840650742	39.163702983	25.875	25.8232651269	25.7610677593	36.8787109375	31.8338572344	
