Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1515826280	2018-01-13 00:09:40	70.5231712963	3.09314663319e-09	1.37491646953e-10	1.62043293479	3.15362342183e+19	43.0	52.0	42.0	47.0	48.0	23.84	5.08	31.0	31.0	31.0	31.0	31.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.9172363281	0.0	350.035096286	23.6370006409	0.0	79.0	-0.76171875	0.025515625	3.1382421875	36.0788660217	35.8578462768	25.62890625	25.578891831	25.5905335764	37.251171875	31.9284646138	
1515827180	2018-01-13 00:24:41	70.533587963	3.09314663319e-09	1.36289310752e-10	1.6318609378	3.15362342183e+19	43.0	52.0	42.0	47.0	48.0	23.84	5.07	31.0	31.0	31.0	31.0	31.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.9721679688	0.0	349.961851863	23.6141850032	0.0	76.0	-0.60546875	0.02526171875	3.1380078125	36.0788660217	35.8578462768	25.650390625	25.6116132288	25.5966675639	37.244140625	31.9620349742	
1515828080	2018-01-13 00:39:40	70.5440046296	3.04998371618e-09	1.37491646953e-10	1.62043293479	3.15362342183e+19	43.0	52.0	42.0	47.0	48.0	23.9	5.04	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.90625	0.0	350.035096286	23.6370006409	0.0	73.0	-0.625	0.02543359375	3.1382421875	36.0788660217	35.8578462768	25.673828125	25.6116132288	25.6051869659	37.2375	31.9620349742	
1515828980	2018-01-13 00:54:40	70.5544212963	3.07148935583e-09	1.36289310752e-10	1.6318609378	3.15362342183e+19	43.0	52.0	42.0	47.0	48.0	23.84	5.04	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.9282226562	0.0	349.88860744	23.6370006409	0.0	85.0	-0.546875	0.025453125	3.1376953125	36.0788660217	35.8578462768	25.76953125	25.6464450503	25.6153544951	37.237890625	31.9681386761	
1515829880	2018-01-13 01:09:40	70.5648263889	3.09314663319e-09	1.35097488734e-10	1.6318609378	3.15362342183e+19	43.0	52.0	42.0	47.0	48.0	23.84	5.08	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.9721679688	0.0	350.108340709	23.6141850032	0.0	76.0	1.2109375	0.02522265625	3.138515625	36.0788660217	35.8578462768	25.69921875	25.6464450503	25.6238180901	37.23125	31.9925534837	
1515830780	2018-01-13 01:24:41	70.5752546296	3.09314663319e-09	1.36289310752e-10	1.6318609378	3.15362342183e+19	43.0	52.0	42.0	47.0	48.0	23.84	5.04	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.9721679688	0.0	350.108340709	23.6598162786	0.0	79.0	-0.703125	0.02541015625	3.138203125	36.0788660217	35.8578462768	25.7177734375	25.6798841233	25.6337886218	37.2236328125	32.0078127384	
1515831680	2018-01-13 01:39:40	70.5856597222	3.11495661746e-09	1.36289310752e-10	1.62043293479	3.15362342183e+19	44.0	52.0	42.0	47.0	48.0	23.84	5.05	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.9721679688	0.0	349.961851863	23.6826319163	0.0	80.0	6.640625	0.0255390625	3.1378125	36.0788660217	35.8578462768	25.6572265625	25.6798841233	25.6450518519	37.2224609375	32.0169682913	
1515832580	2018-01-13 01:54:40	70.5960763889	3.09314663319e-09	1.37491646953e-10	1.6318609378	3.15362342183e+19	44.0	52.0	42.0	48.0	49.0	23.84	5.07	31.0	31.0	31.0	31.0	31.0	24.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0161132812	0.0	350.035096286	23.6826319163	0.0	77.0	-0.5078125	0.0254375	3.1376171875	36.0788660217	35.8578462768	25.7421875	25.7114454436	25.6565145959	37.214453125	32.0383312479	
1515833480	2018-01-13 02:09:40	70.6064930556	3.11495661746e-09	1.35097488734e-10	1.6318609378	3.15362342183e+19	44.0	52.0	42.0	48.0	48.0	23.84	5.04	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0380859375	0.0	350.035096286	23.7054475539	0.0	76.0	-0.68359375	0.02533984375	3.1377734375	36.0788660217	35.8578462768	25.755859375	25.7114454436	25.6680353134	37.2025390625	32.0627460555	
1515834380	2018-01-13 02:24:40	70.6169097222	3.09314663319e-09	1.36289310752e-10	1.6318609378	3.15362342183e+19	44.0	52.0	42.0	48.0	48.0	23.84	5.07	31.0	31.0	31.0	31.0	31.0	24.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0270996094	0.0	350.035096286	23.7054475539	0.0	79.0	-0.25390625	0.02552734375	3.13765625	36.0788660217	35.8578462768	25.7685546875	25.7436425126	25.680704519	37.19921875	32.0749534593	
