Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1535520881	2018-08-29 00:01:53	75.9953356481	3.09314663319e-09	1.33916088955e-10	1.8005796614	3.15362342183e+19	44.0	53.0	42.0	49.0	49.0	23.84	5.67	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7524414062	0.0	275.032807398	22.975347148	0.0	89.0	-0.64453125	0.025828125	3.1396484375	39.4836435502	39.1600256149	25.59765625	25.6234204593	25.7299268748	37.002734375	31.7026276437	
1535521781	2018-08-29 00:16:53	76.0057407407	3.07148935583e-09	1.33916088955e-10	1.7879701128	3.15362342183e+19	44.0	53.0	42.0	49.0	49.0	23.84	5.65	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7854003906	0.0	275.032807398	22.9981627857	0.0	101.0	-0.5078125	0.0256640625	3.140390625	39.4836435502	39.1600256149	25.58984375	25.6234204593	25.7124845687	37.0134765625	31.6904202399	
1535522681	2018-08-29 00:31:54	76.0161689815	3.07148935583e-09	1.35097488734e-10	1.7879701128	3.15362342183e+19	44.0	53.0	42.0	49.0	49.0	23.84	5.66	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7194824219	0.0	274.959562975	22.975347148	0.0	93.0	-0.8203125	0.0255	3.1398046875	39.4836435502	39.1600256149	25.5771484375	25.5956179216	25.6955800543	37.0154296875	31.6782128361	
1535523581	2018-08-29 00:46:53	76.0265856481	3.07148935583e-09	1.31584192349e-10	1.7879701128	3.15362342183e+19	44.0	53.0	42.0	49.0	49.0	23.84	5.66	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6975097656	0.0	274.959562975	22.9525315104	0.0	100.0	-0.5078125	0.02561328125	3.1398828125	39.4836435502	39.1600256149	25.5556640625	25.5956179216	25.6793952278	37.033984375	31.6690572832	
1535524481	2018-08-29 01:01:53	76.0369907407	3.07148935583e-09	1.31584192349e-10	1.7879701128	3.15362342183e+19	44.0	53.0	41.0	49.0	49.0	23.84	5.65	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7414550781	0.0	275.032807398	22.9525315104	0.0	99.0	-0.78125	0.02566796875	3.1402734375	39.4836435502	39.1600256149	25.541015625	25.5956179216	25.6623419541	37.0357421875	31.6415906247	
1535525381	2018-08-29 01:16:53	76.0474189815	3.07148935583e-09	1.31584192349e-10	1.7754488695	3.15362342183e+19	44.0	53.0	41.0	49.0	49.0	23.84	5.65	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7414550781	0.0	274.959562975	22.975347148	1.0	102.0	-0.234375	0.02571484375	3.139609375	39.4836435502	39.1600256149	25.548828125	25.5665602716	25.6471644469	37.0279296875	31.6476943266	
1535526281	2018-08-29 01:31:54	76.0578356481	3.07148935583e-09	1.30433515625e-10	1.7879701128	3.15362342183e+19	44.0	53.0	42.0	49.0	49.0	23.84	5.64	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7634277344	0.0	275.032807398	22.975347148	0.0	101.0	-0.56640625	0.0257578125	3.140078125	39.4836435502	39.1600256149	25.5263671875	25.5665602716	25.6347941179	37.0091796875	31.6660054323	
1535527181	2018-08-29 01:46:53	76.0682407407	3.09314663319e-09	1.31584192349e-10	1.7879701128	3.15362342183e+19	44.0	53.0	42.0	49.0	49.0	23.84	5.64	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.8293457031	0.0	275.179296243	22.9981627857	0.0	106.0	4.4921875	0.0257890625	3.1394140625	39.4836435502	39.1600256149	25.552734375	25.5665602716	25.623959362	37.00078125	31.684316538	
1535528081	2018-08-29 02:01:53	76.0786689815	3.09314663319e-09	1.31584192349e-10	1.7754488695	3.15362342183e+19	44.0	53.0	42.0	49.0	49.0	23.84	5.65	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.8403320312	0.0	274.959562975	23.0437940611	0.0	108.0	-0.5078125	0.025703125	3.13953125	39.4836435502	39.1600256149	25.5732421875	25.5665602716	25.6162795752	37.0005859375	31.7087313456	
1535528981	2018-08-29 02:16:53	76.0890740741	3.09314663319e-09	1.32745020275e-10	1.7754488695	3.15362342183e+19	44.0	53.0	42.0	49.0	49.0	23.84	5.65	34.0	29.0	34.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.8293457031	0.0	275.032807398	23.0437940611	0.0	98.0	-0.6640625	0.0258046875	3.1393359375	39.4836435502	39.1600256149	25.5888671875	25.5665602716	25.6111121962	36.9974609375	31.7148350475	
