Time [sec]	Date	Up-Time [days]	Vacuum 1 (HV) [mbar]	Vacuum 2 (UHV) [mbar]	Vacuum 3 (Fore) [mbar]	Vacuum 4/humidity [mbar]	TURBO1_TEMP_BEARING_R [°C]	TURBO1_TEMP_MOTOR_R [°C]	TURBO1_TEMP_BOTTOMPART_R [°C]	TURBO1_TEMP_POWERSTAGE_R [°C]	TURBO1_TEMP_ELECTRONICS_R [°C]	TURBO1_VOLT_R [V]	TURBO1_CURR_R [A]	TURBO2_TEMP_BEARING_R [°C]	TURBO2_TEMP_MOTOR_R [°C]	TURBO2_TEMP_BOTTOMPART_R [°C]	TURBO2_TEMP_POWERSTAGE_R [°C]	TURBO2_TEMP_ELECTRONICS_R [°C]	TURBO2_VOLT_R [V]	TURBO2_CURR_R [A]	TURBO3_TEMP_BEARING_R [°C]	TURBO3_TEMP_MOTOR_R [°C]	TURBO3_TEMP_BOTTOMPART_R [°C]	TURBO3_TEMP_POWERSTAGE_R [°C]	TURBO3_TEMP_ELECTRONICS_R [°C]	TURBO3_VOLT_R [V]	TURBO3_CURR_R [A]	Ambient Temperature (raw) [°C]	Ambient Humidity result [%]	Capillary Temperature [°C]	IOS Heatsink Temperature [°C]	IOS RF0-1 Freq [kHz]	IOS RF2-3 Freq [kHz]	Ctrap RF amp [Vpp]	Ctrap AMP current [A]	Ctrap Freq [MHz]	CE-pos electronics temperature (   act.   ) [°C]	CE-neg electronics temperature (   act.   ) [°C]	Analyzer temperature sensor [°C]	Analyzer temp sensor (filtered) [°C]	Analyzer temperature (with delay model) [°C]	CEPS Peltier temperature sensor [°C]	Quad Detector Temperature [°C]	
1533016181	2018-07-31 00:13:21	47.0079976852	3.09314663319e-09	1.48801389051e-10	1.71414573909	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.62	35.0	30.0	35.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4445800781	0.0	274.959562975	23.5913693655	0.0	81.0	-0.68359375	0.0254765625	3.137578125	39.4836435502	39.1600256149	26.267578125	26.3116479656	26.4041725505	36.7505859375	32.3892941069	
1533017081	2018-07-31 00:28:21	47.0184027778	3.07148935583e-09	1.48801389051e-10	1.71414573909	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.63	35.0	30.0	35.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.43359375	0.0	275.032807398	23.5913693655	0.0	79.0	-0.48828125	0.02576171875	3.1376953125	39.4836435502	39.1600256149	26.267578125	26.3116479656	26.3892267203	36.7388671875	32.380138554	
1533017981	2018-07-31 00:43:21	47.0288310185	3.07148935583e-09	1.47500151479e-10	1.71414573909	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.62	35.0	30.0	35.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4445800781	0.0	275.032807398	23.6370006409	0.0	76.0	-0.56640625	0.0257890625	3.1312109375	39.4836435502	39.1600256149	26.2890625	26.3116479656	26.374055038	36.7453125	32.380138554	
1533018881	2018-07-31 00:58:22	47.0392361111	3.09314663319e-09	1.47500151479e-10	1.70214149153	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.61	35.0	30.0	35.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4665527344	0.0	275.032807398	23.6141850032	0.0	86.0	1.66015625	0.02571484375	3.1376953125	39.4836435502	39.1600256149	26.259765625	26.283321099	26.3615963592	36.7404296875	32.383190405	
1533019781	2018-07-31 01:13:21	47.0496527778	3.07148935583e-09	1.48801389051e-10	1.69022131032	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.63	35.0	30.0	35.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4006347656	0.0	275.032807398	23.6141850032	0.0	82.0	-0.703125	0.02575390625	3.137578125	39.4836435502	39.1600256149	26.259765625	26.283321099	26.3493663438	36.7365234375	32.3770867031	
1533020681	2018-07-31 01:28:21	47.0600810185	3.09314663319e-09	1.47500151479e-10	1.69022131032	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.61	35.0	30.0	35.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4885253906	0.0	274.959562975	23.6141850032	0.0	87.0	8.5546875	0.02581640625	3.1373828125	39.4836435502	39.1600256149	26.2685546875	26.283321099	26.3398518201	36.7375	32.380138554	
1533021581	2018-07-31 01:43:21	47.0704861111	3.09314663319e-09	1.47500151479e-10	1.70214149153	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.61	35.0	30.0	35.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4775390625	0.0	274.959562975	23.5913693655	0.0	85.0	-0.60546875	0.02577734375	3.1373046875	39.4836435502	39.1600256149	26.2626953125	26.283321099	26.3311289872	36.7451171875	32.380138554	
1533022481	2018-07-31 01:58:22	47.0809027778	3.07148935583e-09	1.47500151479e-10	1.71414573909	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.62	35.0	30.0	35.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.43359375	0.0	275.10605182	23.5913693655	0.0	86.0	-0.60546875	0.02578125	3.1372265625	39.4836435502	39.1600256149	26.2578125	26.283321099	26.3225356684	36.74375	32.3740348521	
1533023381	2018-07-31 02:13:21	47.0913194444	3.07148935583e-09	1.47500151479e-10	1.69022131032	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.61	35.0	30.0	35.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4445800781	0.0	275.032807398	23.5685537278	0.0	79.0	-0.390625	0.02568359375	3.13734375	39.4836435502	39.1600256149	26.2578125	26.283321099	26.3158130369	36.748046875	32.3618274483	
1533024281	2018-07-31 02:28:21	47.1017361111	3.07148935583e-09	1.47500151479e-10	1.70214149153	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.63	35.0	30.0	35.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4116210938	0.0	275.10605182	23.5913693655	0.0	81.0	-0.52734375	0.025671875	3.1382421875	39.4836435502	39.1600256149	26.2451171875	26.283321099	26.3084160736	36.7544921875	32.3526718955	
1533025181	2018-07-31 02:43:21	47.1121412037	3.09314663319e-09	1.48801389051e-10	1.70214149153	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.61	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4006347656	0.0	274.959562975	23.5685537278	0.0	82.0	2.63671875	0.02571875	3.137890625	39.4836435502	39.1600256149	26.2373046875	26.2595591705	26.3019501775	36.758984375	32.3435163427	
1533026081	2018-07-31 02:58:22	47.1225694444	3.09314663319e-09	1.47500151479e-10	1.69022131032	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.61	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4116210938	0.0	274.886318552	23.5685537278	0.0	89.0	-0.5859375	0.0256015625	3.138046875	39.4836435502	39.1600256149	26.2353515625	26.2595591705	26.2917120791	36.7634765625	32.3374126408	
1533026981	2018-07-31 03:13:21	47.1329861111	3.09314663319e-09	1.48801389051e-10	1.69022131032	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.62	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4226074219	0.0	275.10605182	23.5913693655	0.0	86.0	-0.64453125	0.02569921875	3.1378125	39.4836435502	39.1600256149	26.2236328125	26.2595591705	26.283620484	36.7576171875	32.3374126408	
1533027881	2018-07-31 03:28:21	47.1433912037	3.07148935583e-09	1.48801389051e-10	1.70214149153	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.62	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.3896484375	0.0	275.032807398	23.5457380902	0.0	95.0	-0.546875	0.025640625	3.137890625	39.4836435502	39.1600256149	26.2314453125	26.2595591705	26.2767037387	36.77890625	32.3160496841	
1533028781	2018-07-31 03:43:21	47.1538194444	3.07148935583e-09	1.47500151479e-10	1.71414573909	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.62	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4116210938	0.0	274.959562975	23.5457380902	0.0	92.0	-0.78125	0.02558984375	3.1376171875	39.4836435502	39.1600256149	26.203125	26.232303901	26.268825607	36.779296875	32.3129978332	
1533029681	2018-07-31 03:58:22	47.1642361111	3.07148935583e-09	1.48801389051e-10	1.71414573909	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.62	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4555664062	0.0	274.959562975	23.5685537278	0.0	87.0	0.1953125	0.02540625	3.1380859375	39.4836435502	39.1600256149	26.203125	26.232303901	26.2624397692	36.7658203125	32.3282570879	
1533030581	2018-07-31 04:13:22	47.1746412037	3.04998371618e-09	1.48801389051e-10	1.70214149153	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.62	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4116210938	0.0	274.886318552	23.5913693655	0.0	87.0	-0.56640625	0.02562890625	3.137265625	39.4836435502	39.1600256149	26.203125	26.232303901	26.2564473386	36.7751953125	32.322153386	
1533031481	2018-07-31 04:28:21	47.1850694444	3.07148935583e-09	1.48801389051e-10	1.71414573909	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.62	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4116210938	0.0	274.813074129	23.5685537278	0.0	87.0	7.8515625	0.025734375	3.1373828125	39.4836435502	39.1600256149	26.2021484375	26.232303901	26.2515711723	36.75703125	32.3343607898	
1533032381	2018-07-31 04:43:21	47.195474537	3.09314663319e-09	1.48801389051e-10	1.70214149153	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.62	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4006347656	0.0	274.959562975	23.5685537278	0.0	91.0	-0.48828125	0.0254140625	3.13796875	39.4836435502	39.1600256149	26.201171875	26.232303901	26.2479374455	36.7671875	32.3313089389	
1533033281	2018-07-31 04:58:21	47.2058912037	3.09314663319e-09	1.48801389051e-10	1.71414573909	3.15362342183e+19	44.0	54.0	42.0	50.0	50.0	23.84	5.62	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.2468261719	0.0	275.032807398	23.4772911771	0.0	88.0	-0.60546875	0.02543359375	3.1381640625	39.4836435502	39.1600256149	26.216796875	26.232303901	26.2438022949	36.7853515625	32.2855311747	
1533034181	2018-07-31 05:13:22	47.2163078704	3.07148935583e-09	1.46210292963e-10	1.70214149153	3.15362342183e+19	44.0	54.0	42.0	49.0	50.0	23.84	5.63	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.1918945312	0.0	275.10605182	23.408844264	0.0	91.0	-0.44921875	0.0257890625	3.138203125	39.4836435502	39.1600256149	26.314453125	26.232303901	26.2385969894	36.8029296875	32.2336497085	
1533035081	2018-07-31 05:28:21	47.226724537	3.07148935583e-09	1.44931713994e-10	1.70214149153	3.15362342183e+19	44.0	54.0	42.0	49.0	50.0	23.84	5.61	33.0	30.0	33.0	47.0	47.0	24.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.1040039062	0.0	274.959562975	23.3175817133	0.0	78.0	-0.52734375	0.02576171875	3.1387890625	39.4836435502	39.1600256149	26.1279296875	26.2082306523	26.2279678913	36.8421875	32.1573534349	
